Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
42	8401.338	284.91287	8965.171	8192.886	8935.123	642.63763	9496.548	7144.5063	1000.0	1000.0	210000	774.90234	165.01434	1017.4721	209.18245	-777.9246	52.292057	2362.4462950229645
43	7700.086	732.85693	8581.245	6434.6064	8517.201	615.99445	9194.078	7051.9185	1000.0	1000.0	215000	786.47156	162.89767	1030.5902	205.64253	-789.48413	53.448463	2416.9686949253082
44	8134.663	293.186	8444.247	7580.747	7735.31	2358.6821	9433.099	1291.0566	1000.0	1000.0	220000	797.3073	161.66208	1045.0645	203.21188	-800.1052	55.292458	2471.476728916168
45	8279.408	352.2562	8694.207	7805.8135	8385.625	1392.6744	9493.09	4894.387	1000.0	1000.0	225000	809.5657	159.0379	1054.2919	220.33911	-812.4619	56.250675	2527.0609290599823
46	7717.514	1513.9482	9093.968	4819.63	9038.909	193.53763	9456.206	8758.823	1000.0	1000.0	230000	820.12915	159.43542	1073.5476	220.40573	-823.339	57.735382	2581.789326906204
47	8773.071	147.3454	8982.564	8548.603	9246.906	166.73187	9717.283	9105.645	1000.0	1000.0	235000	831.1598	159.93388	1077.2643	210.05469	-834.3426	56.99534	2636.547581911087
48	8648.964	225.93623	8921.23	8349.179	8790.163	1328.9491	9381.034	4821.4546	1000.0	1000.0	240000	840.9608	162.50298	1092.6428	179.99251	-843.8426	58.37055	2693.5976560115814
49	8842.989	136.12494	9031.213	8630.721	8166.643	1781.9121	9495.927	3175.5195	1000.0	1000.0	245000	851.30615	163.69778	1104.2682	151.43845	-853.8217	59.17529	2749.8010580539703
50	8707.439	406.17258	9202.736	8201.354	8581.646	1459.3954	9310.138	4240.398	1000.0	1000.0	250000	862.2737	164.78773	1115.5793	129.4895	-865.2966	61.717	2803.551144838333
51	8466.729	901.6186	9198.658	6691.325	9415.998	193.4574	9620.059	8923.682	1000.0	1000.0	255000	872.93774	165.4341	1137.1713	111.07405	-876.1141	62.97758	2860.9128379821777
