Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
65	5119.3286	124.011665	5313.6655	4931.64	5513.7383	51.06193	5596.089	5449.3647	1000.0	1000.0	325000	511.18835	100.074486	597.792	121.421135	-512.6238	13.12295	1569.4836950302124
66	5252.035	116.78858	5346.403	5035.8467	2405.94	1680.7742	5280.4854	84.360176	1000.0	1000.0	330000	514.262	100.57524	600.7056	113.98613	-515.7031	13.052435	1592.4185841083527
67	5308.5664	69.553986	5394.6245	5183.7437	4939.854	817.4327	5397.0737	2909.6804	1000.0	1000.0	335000	517.3878	100.91675	605.20264	109.52264	-518.83435	13.197584	1617.9347612857819
68	5024.862	489.96893	5373.125	4080.436	4397.045	1438.0582	5644.6865	1185.1459	1000.0	1000.0	340000	520.5221	101.57995	604.9061	106.33585	-521.9846	13.204183	1641.9996888637543
69	5302.325	96.719925	5407.5015	5172.634	4859.9307	1622.779	5534.4775	-2.6559138	1000.0	1000.0	345000	523.33716	102.26712	608.26996	100.660675	-524.787	12.983999	1669.1789770126343
70	5384.4463	55.525284	5448.1816	5285.234	3458.1099	1856.9152	5513.234	432.73853	1000.0	1000.0	350000	526.3401	102.629456	610.40753	110.170044	-527.7918	13.170832	1693.1828861236572
71	5214.577	106.20619	5353.7656	5071.4297	3794.2593	1845.5527	5793.824	387.1876	1000.0	1000.0	355000	529.2116	102.44825	614.2581	95.15997	-530.66595	13.213121	1716.340187072754
72	4552.3174	1631.159	5503.118	1293.104	4425.2065	1873.464	5720.0854	613.6667	1000.0	1000.0	360000	531.1208	103.67973	615.86224	81.276886	-532.5762	13.637962	1740.6152832508087
73	4469.106	1699.8354	5475.3066	1087.1913	4513.6514	1371.5625	5781.492	1257.9121	1000.0	1000.0	365000	533.8076	103.99827	617.19214	91.017456	-535.28406	14.139861	1764.7271709442139
74	5454.319	147.46104	5689.114	5268.0894	5473.181	82.48012	5610.297	5318.803	1000.0	1000.0	370000	535.39935	106.21637	621.67224	89.5992	-536.8715	14.421207	1787.9382801055908
75	5406.5693	84.327095	5483.0786	5268.0493	5514.5015	150.43263	5769.9746	5254.683	1000.0	1000.0	375000	537.6895	108.013466	624.3674	78.66953	-539.174	14.500896	1815.5671410560608
76	4800.062	1401.9236	5671.2505	2021.6498	4566.205	1967.9038	5844.985	374.63773	1000.0	1000.0	380000	540.3641	108.69208	629.0485	70.957924	-541.83844	14.363773	1838.3573970794678
77	5545.353	100.694984	5676.7163	5369.875	5231.281	1369.8971	5838.7437	1149.1593	1000.0	1000.0	385000	542.4465	109.970825	633.17163	57.46483	-543.9649	15.113382	1860.83687210083
78	5514.8174	128.51712	5707.2373	5316.367	5245.431	1242.0642	5874.393	1787.1431	1000.0	1000.0	390000	546.68665	109.9034	638.4013	55.625294	-548.2701	15.039903	1883.9426381587982
