Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	AverageEpVarUncertainty	StdEpVarUncertainty	MaxEpVarUncertainty	MinEpVarUncertainty	AverageEpVarUncertaintyClipped	StdEpVarUncertaintyClipped	MaxEpVarUncertaintyClipped	MinEpVarUncertaintyClipped	AverageEpStdUncertainty	StdEpStdUncertainty	MaxEpStdUncertainty	MinEpStdUncertainty	AverageEpStdUncertaintyClipped	StdEpStdUncertaintyClipped	MaxEpStdUncertaintyClipped	MinEpStdUncertaintyClipped	Time
302	6489.191	235.4885	6895.4194	6221.5703	10188.278	170.87602	10472.691	9977.705	1000.0	1000.0	1510000	997.00104	72.90394	1136.0216	-5.9696913	-1000.7456	38.013386	383.8471	3.8893192	388.81662	379.0787	411.54706	3.6438806	416.22867	406.766	514.76807	3.5407126	519.3158	511.13593	537.99756	3.1972685	541.80316	534.398	39268.12577557564
303	6429.4966	273.35757	6859.248	6139.8916	9976.88	458.1631	10322.645	8731.863	1000.0	1000.0	1515000	997.3312	71.747665	1137.2161	-0.34304428	-1001.0074	38.348057	385.7164	1.627362	387.05804	382.61526	413.13843	1.3526533	414.71542	410.98413	517.7024	2.97601	521.2354	512.7054	540.7394	2.49418	543.29614	536.31036	39401.354358911514
304	6482.2593	229.96611	6740.6265	6173.142	10002.381	468.64957	10632.494	8811.68	1000.0	1000.0	1520000	998.30225	69.53482	1136.2521	4.879549	-1001.9612	37.423767	386.133	3.6888344	392.8255	382.12262	413.05377	3.589361	419.72507	409.7489	519.3625	3.4866583	524.3619	514.35156	541.9655	3.207207	546.9374	537.44714	39534.917709589005
305	6403.01	166.48633	6726.6587	6246.65	9526.85	1638.3783	10428.121	4700.9136	1000.0	1000.0	1525000	999.34283	69.45076	1140.6819	21.16951	-1002.9493	36.72071	386.57318	7.27724	394.97607	373.40164	413.80508	6.5571413	421.60507	401.97495	518.43176	7.2269454	525.8164	505.2481	541.4835	6.692894	548.3723	529.2657	39668.94649863243
306	5214.8867	2502.7	6686.408	222.09189	10043.596	217.62914	10422.087	9659.331	1000.0	1000.0	1530000	1000.3228	73.1078	1141.4005	-14.870062	-1004.0704	36.791737	380.40796	8.083377	392.21597	367.4908	409.80182	8.19821	419.43542	396.2245	506.7357	12.532711	522.283	486.01184	532.3852	9.070715	545.0277	519.866	39800.74089407921
307	6386.9956	130.14346	6554.149	6222.5366	10025.275	132.79065	10224.161	9791.576	1000.0	1000.0	1535000	1002.2706	74.26909	1141.1703	-26.425812	-1006.0759	39.07065	389.37445	7.381913	400.66324	380.7324	416.4466	6.1755295	426.2495	409.5997	521.0651	9.332836	534.05145	509.13077	543.9058	8.056393	555.2879	533.8102	39934.15763926506
308	6458.353	149.22958	6633.031	6187.605	9325.286	1875.5338	10231.946	3753.241	1000.0	1000.0	1540000	1004.04126	73.42249	1145.5786	-33.07274	-1007.9145	37.293262	386.9261	4.6969934	393.94904	381.30347	413.95465	4.026319	420.47372	409.2998	519.4496	5.5730214	525.4162	512.58453	542.0183	4.9943132	547.89355	535.9744	40068.205654382706
309	6537.2266	308.60507	6864.036	6037.3306	10041.954	124.45394	10216.755	9743.592	1000.0	1000.0	1545000	1004.7825	73.96968	1147.3228	-36.537296	-1008.2806	36.79121	389.43378	3.039494	393.2436	385.5072	416.36774	3.0253897	420.09616	412.5516	521.7284	2.1370492	524.5926	518.9612	544.47845	2.044541	547.0012	541.7626	40201.6928229332
310	6177.9297	749.4231	6882.962	4820.0337	9388.189	1498.0676	10321.7295	5002.455	1000.0	1000.0	1550000	1005.95013	74.393875	1148.9268	-44.60627	-1009.6504	37.214012	394.18747	8.779557	407.08224	385.4096	421.14258	8.199697	432.76166	413.18698	524.70764	8.08293	537.88336	515.6383	547.4974	7.5430183	559.2358	539.3282	40334.67044830322
311	6486.867	397.27664	6958.7847	5838.3887	10084.037	159.9964	10396.672	9839.092	1000.0	1000.0	1555000	1006.82294	74.73696	1145.329	-51.2801	-1010.6498	37.760155	380.07977	6.7290225	388.1833	369.88208	408.27524	6.0737486	415.66333	399.12912	510.90347	6.916414	518.5653	500.32382	535.0188	6.198644	541.50195	525.5025	40468.15535616875
312	6506.496	177.83119	6738.3696	6295.68	10398.918	86.73453	10584.036	10286.15	1000.0	1000.0	1560000	1007.6663	74.082985	1148.2303	-58.65903	-1011.4901	39.350273	387.43912	11.3899555	405.56067	374.50497	414.73398	10.191078	431.65347	403.31253	519.042	12.158008	535.6701	505.19653	542.2123	10.922065	557.7574	529.71423	40601.59161257744
313	6219.834	198.19981	6504.899	5977.8374	8598.42	2997.7686	10397.484	1845.7947	1000.0	1000.0	1565000	1008.07697	74.42726	1154.7953	-43.301487	-1011.6408	38.271877	388.64313	6.767092	398.74368	378.7075	415.84204	6.2449927	424.93396	406.50653	520.4244	6.2110486	530.4077	511.83893	543.54	5.682073	552.6634	535.725	40735.352445840836
314	6313.491	230.13608	6731.9507	6050.5244	10363.237	112.56618	10556.505	10179.96	1000.0	1000.0	1570000	1008.70197	75.3143	1149.5637	-48.04618	-1012.4649	36.618816	393.97723	10.162589	406.33694	378.186	420.68634	9.266955	432.4044	406.55115	525.4874	10.103874	536.30994	509.07178	548.15125	9.178861	558.325	533.4125	40868.71202278137
315	6392.2783	234.99109	6682.0645	6002.765	9669.279	1772.8273	10767.268	4713.0166	1000.0	1000.0	1575000	1009.90985	75.12343	1150.0461	-28.912003	-1013.7904	38.867023	383.95233	7.5206876	395.90387	373.50662	411.89606	6.6631756	422.38818	402.776	514.46155	8.278328	527.64667	502.22556	538.0747	7.4836063	550.06866	527.2485	41002.2896425724
316	6339.6245	419.98343	6796.979	5606.6094	10413.199	169.10252	10682.482	10161.915	1000.0	1000.0	1580000	1010.64417	75.67326	1145.1746	-46.682053	-1014.3912	40.221195	385.2102	13.505315	407.1397	365.80765	412.87158	12.3382	432.88962	395.09604	516.283	13.544943	538.5295	497.42114	539.75946	12.486938	560.463	522.5169	41135.90070438385
317	6511.4736	182.095	6702.548	6200.575	10059.844	100.222885	10179.333	9865.754	1000.0	1000.0	1585000	1011.7215	74.95033	1149.8943	-37.29021	-1015.2548	38.357952	375.54553	3.038587	380.03824	372.08865	404.10202	2.4711385	407.68213	400.94864	506.55853	4.7082877	513.0383	498.9461	530.9497	4.0400167	536.6931	524.6323	41269.74546766281
318	6537.9844	282.7483	7007.827	6174.791	8822.584	1827.8694	9904.976	3568.8052	1000.0	1000.0	1590000	1012.2583	75.14337	1152.5508	-31.622864	-1015.8879	37.036808	383.19983	3.9287	389.0668	377.4463	411.45078	3.628406	416.68933	405.68143	512.7869	4.230108	519.0983	508.28372	536.77704	3.675627	542.29456	532.4869	41402.667969465256
319	5734.8047	1124.138	6826.0586	3643.1348	9965.861	1143.6189	10482.297	6551.737	1000.0	1000.0	1595000	1012.9705	77.3321	1152.2959	-26.960907	-1016.6898	38.22929	385.6877	7.9034724	399.61386	375.7743	414.08942	7.11827	425.9559	404.3936	514.1747	9.35832	530.9353	504.7853	538.3746	7.9279003	552.8817	531.0769	41536.29281806946
320	6694.87	256.0715	7053.953	6343.8164	9698.326	1309.7206	10402.505	5806.001	1000.0	1000.0	1600000	1014.4756	74.849365	1158.9763	-42.368153	-1018.2796	39.29938	379.74994	4.9274197	387.43756	374.11948	407.8887	4.3988466	414.19174	402.35455	510.90607	5.635477	521.1305	506.43527	534.89435	4.9714737	543.77893	530.96857	41669.33497262001
321	6481.926	219.90216	6873.6396	6197.182	10360.547	118.97737	10569.188	10165.877	1000.0	1000.0	1605000	1015.73553	73.92668	1156.4972	-42.097725	-1019.3625	38.951138	385.6213	8.900914	402.2227	375.79874	413.0707	7.4513383	427.16742	405.20645	517.2018	10.99562	537.08154	504.00586	540.31757	9.61113	557.8756	528.88477	41803.27784013748
322	6477.4907	165.6627	6664.5186	6170.9395	8618.588	2815.5928	10549.907	1299.4398	1000.0	1000.0	1610000	1016.1279	75.016464	1160.1814	-50.135933	-1019.7056	39.250996	381.28064	6.45951	388.97116	370.67685	410.1219	5.518119	416.6563	401.48163	509.11563	8.060919	518.6171	494.62158	533.76086	7.094963	541.9957	521.0425	41937.52641701698
323	6401.276	145.76842	6631.016	6224.4478	9626.146	1719.2584	10493.105	4485.623	1000.0	1000.0	1615000	1017.00793	73.983696	1159.9231	-58.59001	-1020.7184	39.024494	382.86447	5.4610014	389.4999	376.43283	411.28134	4.9754143	417.86154	405.89737	511.8493	5.8136687	519.76117	503.5742	536.1039	5.186602	542.9308	528.95245	42072.51251101494
324	6553.7007	475.04443	7045.7607	5677.7593	9571.361	2491.4797	10567.366	2101.3347	1000.0	1000.0	1620000	1018.4912	73.80609	1167.0479	-57.36412	-1022.4494	38.583458	383.28723	8.226446	392.8225	368.01834	411.49683	7.158223	419.59564	398.22052	512.9611	9.449163	523.93585	495.68613	537.059	8.297579	546.81793	521.85065	42206.22675728798
325	6430.206	191.35133	6667.0806	6106.068	9702.377	1502.9003	10786.548	5268.342	1000.0	1000.0	1625000	1019.6015	73.74444	1152.7595	-37.003567	-1023.3107	38.64009	375.35663	8.494083	381.83914	358.53336	404.3334	7.4189897	410.08228	389.71167	504.51807	9.642315	512.45917	486.16345	529.48975	8.421758	536.0137	513.3145	42341.24860858917
326	6653.4126	380.90317	7271.7783	6185.924	9460.727	1778.9238	10324.588	4141.3184	1000.0	1000.0	1630000	1020.37665	75.614716	1161.1033	-84.474014	-1024.2242	38.950542	371.78384	4.3364015	377.35712	367.51492	400.95956	3.830425	405.92514	397.41656	501.5048	4.6846485	507.01627	496.0631	526.4591	4.2443304	531.65607	521.7956	42474.77515530586
327	6275.43	368.822	6773.0117	5648.248	10259.922	157.484	10555.78	9988.8	1000.0	1000.0	1635000	1021.31946	76.612076	1163.1768	-114.20248	-1025.0294	39.07896	381.3369	8.654188	395.65292	371.18597	409.48785	8.028004	422.59518	399.34592	511.6739	8.393109	525.6981	502.95825	535.6505	7.7150126	548.6726	528.1916	42608.4528901577
328	6641.3774	159.26227	6907.055	6463.089	10309.344	158.53076	10523.973	10043.724	1000.0	1000.0	1640000	1021.9215	80.2119	1166.1193	-104.657326	-1025.746	38.318695	379.7923	4.1458516	384.76053	373.34482	408.062	3.8179922	412.16205	401.85596	510.1264	4.0258207	516.0962	505.14893	534.1118	3.7721424	539.36115	529.05225	42741.98890900612
329	6793.444	154.22101	7001.921	6560.9653	10369.594	307.56964	10845.98	9803.873	1000.0	1000.0	1645000	1023.7268	78.02599	1171.7443	-121.85409	-1027.4834	45.028976	373.37628	6.249268	381.408	363.6081	402.71524	5.6288323	409.64764	393.90396	502.22177	6.4121275	511.07675	492.31754	527.3181	5.7909427	535.4034	518.45215	42875.616458415985
330	6488.086	336.78308	6906.289	6151.781	10607.389	141.33998	10866.358	10370.753	1000.0	1000.0	1650000	1025.32	74.036674	1171.9213	-111.34962	-1029.0332	41.067104	382.70285	5.049295	390.37717	376.29865	411.12335	4.909495	418.6545	405.48117	511.75952	4.558179	517.5972	504.45755	536.10077	4.1047583	541.6126	529.67035	43009.590966939926
331	6683.53	320.62976	7088.964	6173.429	10019.029	1312.6796	10981.178	6191.2554	1000.0	1000.0	1655000	1026.2986	74.89538	1162.812	-90.85825	-1030.1528	39.288967	382.45917	4.3743215	388.94705	377.1342	410.2372	3.8676534	416.62418	405.5678	513.6107	5.492937	518.9922	506.31793	537.14465	4.6870646	542.0758	531.1224	43142.552060842514
332	5508.6353	1814.9645	6674.5527	1891.2056	10018.637	1128.1393	10697.669	6687.6157	1000.0	1000.0	1660000	1026.7952	77.04252	1173.0892	-70.30222	-1030.5879	39.068592	391.5616	23.084875	436.47565	370.93393	419.66974	22.867998	464.30386	399.71494	518.6509	16.292433	549.73834	502.47302	543.14825	16.885183	575.60925	526.89355	43277.76720428467
333	6867.428	296.06226	7261.4263	6384.2935	10278.4	428.09976	10794.939	9505.659	1000.0	1000.0	1665000	1027.1143	78.30648	1166.7637	-62.44081	-1030.8599	39.27362	380.15155	8.236374	395.15872	371.6948	408.4062	7.6891737	422.59286	400.48764	510.3104	7.6046457	523.23785	502.3358	534.38696	7.1773353	546.6169	526.992	43411.384296417236
334	6647.6533	260.95148	6910.3457	6211.9097	8544.812	2803.1182	10499.82	1631.3308	1000.0	1000.0	1670000	1027.709	79.87163	1168.5813	-48.702244	-1031.5599	39.021786	387.90497	5.0822897	394.4236	378.95538	414.87646	4.223751	419.96524	407.2065	520.3347	6.526539	529.7179	510.09082	543.07794	5.4856706	550.77094	534.2652	43545.87679362297
335	6580.6865	266.74176	6874.8726	6125.8594	10277.529	165.77359	10571.408	9977.545	1000.0	1000.0	1675000	1029.407	80.41871	1175.567	-21.929089	-1032.9803	39.08809	380.7973	4.0359793	387.60297	376.12442	409.52423	3.488211	415.17282	405.4128	509.36148	4.4417334	517.82776	504.94638	534.07227	3.8491762	541.17773	529.8625	43680.21571159363
336	6432.061	330.615	6967.886	6015.866	10187.995	264.5341	10669.838	9786.537	1000.0	1000.0	1680000	1030.4563	80.274994	1178.3232	-39.725143	-1034.4069	39.866848	380.75836	7.8159714	392.62073	370.46484	409.11166	7.0721655	419.1074	398.98026	510.49106	8.533798	525.2864	502.46454	534.8141	7.603161	547.8302	527.08923	43814.92770767212
337	6481.492	372.96637	7059.002	5961.1216	10200.48	189.41432	10607.695	9952.421	1000.0	1000.0	1685000	1032.3116	78.4821	1184.9371	-22.648964	-1036.2766	39.50782	377.2191	7.707067	391.0188	370.23492	406.0911	6.9102583	418.24243	399.65128	506.34073	8.121032	521.4515	498.988	531.0704	7.4375725	544.7411	524.3647	43949.16718387604
338	6254.9893	404.0469	6706.001	5561.512	9130.978	2203.71	10945.03	3935.4055	1000.0	1000.0	1690000	1034.2455	76.99643	1175.5919	-22.424843	-1038.3654	40.130188	386.02274	6.5357523	391.9118	373.49228	413.58945	5.6838207	418.52878	402.63892	517.1415	7.542008	524.76373	502.94995	540.6323	6.688717	547.0375	527.9218	44083.06349158287
339	6654.3623	139.63116	6905.3794	6498.466	9823.447	1609.9758	10744.194	5024.724	1000.0	1000.0	1695000	1035.7496	75.50489	1175.2505	-12.72448	-1039.716	39.63583	378.36288	7.83446	387.02582	366.34512	407.00705	6.760054	414.9428	396.79752	507.8313	9.1613	519.29913	493.3831	532.28284	7.8988223	542.253	520.0255	44217.128344774246
340	6673.1978	125.87046	6828.611	6488.4844	10651.273	128.20894	10820.689	10345.206	1000.0	1000.0	1700000	1036.4133	75.49806	1177.0896	-19.012392	-1040.1543	40.36571	388.03232	8.976101	398.2762	376.72595	415.1043	8.216424	424.22644	404.7509	519.9427	8.794357	530.9579	508.93842	542.94836	8.138879	552.9229	532.7402	44352.28906798363
341	6413.873	322.9696	6827.253	5888.444	10225.501	629.329	10959.495	8451.267	1000.0	1000.0	1705000	1037.6655	74.53689	1172.4027	-27.32367	-1041.5114	39.453312	391.71466	7.4564304	401.2042	382.5489	418.49487	6.5437574	426.70798	411.17456	523.3877	8.415466	534.3198	511.23657	546.22595	7.509942	555.9356	535.86163	44486.80935835838
342	6443.9834	338.8792	6758.3477	5866.046	9915.515	141.89847	10132.595	9627.075	1000.0	1000.0	1710000	1039.2618	74.074234	1179.8746	-20.6633	-1043.3665	40.438766	396.63116	5.449499	404.53973	391.06516	422.58795	4.675781	429.95392	417.61536	529.84326	6.7822957	539.1949	523.86255	551.69214	5.959232	559.5467	546.05554	44621.75983953476
343	6679.5405	115.48315	6823.485	6489.6025	10354.658	231.38185	10705.614	9963.34	1000.0	1000.0	1715000	1039.7648	74.45281	1177.5122	-1.5368633	-1043.5427	39.87909	384.91644	9.891532	400.462	371.91113	412.71332	8.550758	426.3573	401.58868	515.28107	11.411476	532.3302	499.57587	538.92444	10.044482	554.1751	525.412	44756.46450972557
344	6527.671	118.144966	6695.8784	6341.271	10350.238	138.16519	10469.833	10058.576	1000.0	1000.0	1720000	1040.5242	75.821236	1181.6725	-15.487035	-1044.4216	40.96938	381.58142	5.03691	386.2047	374.76297	409.5978	4.113033	413.09116	403.8244	512.4785	6.726085	519.6286	504.04803	536.42883	5.78709	542.413	528.97363	44890.176943063736
345	5839.4854	1097.6487	6622.6743	3670.559	9843.308	191.87544	10153.889	9571.538	1000.0	1000.0	1725000	1041.4922	77.77508	1186.7029	-30.66843	-1045.4775	40.261856	392.00714	3.74786	398.73483	387.3462	420.0522	3.6952944	425.692	414.82065	519.2958	5.931525	528.2405	510.01132	543.6814	4.451693	551.31525	537.8721	45025.6223192215
346	6479.7173	439.3404	7212.4287	6030.0645	9644.676	2262.4468	10747.069	2992.9639	1000.0	1000.0	1730000	1042.508	79.137535	1184.2963	-33.433037	-1046.5802	40.99055	388.80142	7.269615	399.47012	377.90207	416.35855	6.723271	425.8862	406.1035	518.94214	6.958316	529.93616	509.3704	542.4719	6.3764057	552.4857	533.66846	45160.42596364021
347	6322.085	602.04	6996.5063	5233.595	9711.545	1202.48	10607.096	6293.694	1000.0	1000.0	1735000	1043.5497	80.35614	1183.2314	-48.36062	-1047.5323	40.794926	377.88272	7.812097	390.88977	366.31805	406.7004	7.6631346	420.1258	396.25232	507.22632	6.200456	514.4823	495.8465	532.0562	5.8752837	540.196	521.9562	45295.74223971367
348	6377.8984	281.17593	6775.2876	6118.93	9888.549	1905.7931	10911.719	4345.4644	1000.0	1000.0	1740000	1045.1665	80.915634	1189.3179	-44.539215	-1048.961	41.96487	381.79193	5.1723094	389.59677	375.6622	410.33893	4.4317603	416.2227	404.8889	510.66074	6.558123	522.80566	504.33917	535.25977	5.586409	545.3939	529.8602	45430.959310770035
349	5383.282	1056.9441	6594.298	4055.4614	10404.604	417.1116	10752.111	9189.81	1000.0	1000.0	1745000	1046.1995	81.77599	1188.0918	-41.588398	-1050.0972	42.715664	391.42438	8.377111	400.26956	375.9055	419.16177	8.1420555	426.80838	403.61807	520.0665	7.6648436	529.711	509.62906	544.0342	6.83506	552.4556	533.1831	45565.753430366516
350	6308.6084	267.8942	6740.5923	5933.1133	9580.453	2062.8	10815.847	4159.6396	1000.0	1000.0	1750000	1047.503	81.15081	1192.2512	-86.32826	-1051.3341	42.67656	394.81046	6.279744	400.62637	382.8893	421.19922	5.769297	426.76544	410.2562	527.02	6.1941433	532.3277	515.5167	549.3364	5.5858626	554.1657	538.96375	45700.14492082596
351	6649.0225	227.63506	7012.483	6397.3687	10019.199	1005.8904	10648.656	7049.1753	1000.0	1000.0	1755000	1048.7411	80.44066	1189.9022	-45.272392	-1052.7942	41.953342	382.1607	9.928809	392.3189	365.29532	410.15244	9.1092615	419.78787	395.03702	512.65027	9.909335	521.85583	494.97562	536.55597	9.074675	545.20667	520.4828	45834.87996387482
352	6656.737	302.8262	7038.0327	6241.865	10631.876	124.253685	10794.319	10365.86	1000.0	1000.0	1760000	1049.7776	79.53991	1194.7538	17.168762	-1053.5837	41.145287	375.69717	7.5064483	385.25763	366.88742	404.55222	6.7042856	413.18198	396.59616	505.4187	7.9821787	515.2243	496.4059	530.1649	7.200264	538.88184	522.0554	45969.7405834198
353	6684.3843	170.514	6988.7407	6468.88	10381.865	139.96663	10618.649	10140.61	1000.0	1000.0	1765000	1050.6559	78.62716	1193.0629	96.680756	-1054.453	40.83408	383.03314	4.1917334	388.8301	377.17587	411.2001	3.630369	416.7551	406.04807	512.7545	5.110243	520.48486	506.2947	536.88806	4.489186	543.243	530.9248	46104.610662937164
354	6349.1216	533.04767	6990.5747	5372.7515	9560.536	2575.9436	10582.063	1853.4023	1000.0	1000.0	1770000	1051.7374	79.44909	1195.3992	148.19849	-1055.7596	39.876804	386.80054	8.23981	396.87875	372.2963	414.8624	7.642832	423.65457	401.23712	515.82684	7.6308055	526.7203	503.0885	539.69696	7.0276747	549.25433	527.7883	46238.96486020088
355	6519.165	130.0068	6685.1143	6340.8076	10356.561	316.60828	10623.769	9477.702	1000.0	1000.0	1775000	1052.488	81.0527	1223.4456	131.27403	-1056.4968	42.491512	395.5632	5.2407236	404.04736	389.82507	421.79156	4.651027	429.68466	416.85065	527.788	5.724413	535.5438	521.0388	550.1928	5.0967407	557.407	544.529	46374.49206137657
356	5510.148	1400.071	6499.1875	2730.9985	9208.371	898.52405	9868.695	6763.8325	1000.0	1000.0	1780000	1053.6571	83.20182	1369.0402	118.798195	-1057.9572	52.64596	403.41907	10.714126	423.5651	392.1919	430.03638	9.835751	447.24854	418.78207	531.9979	12.661461	556.2086	519.59924	554.84534	10.580581	575.64966	547.38116	46508.90353536606
357	4102.1104	1274.8964	5946.026	2521.28	6261.661	503.99936	7165.662	5527.814	1000.0	1000.0	1785000	1068.629	87.48324	1550.34	101.56851	-1075.4478	85.0516	441.8769	10.642905	454.0083	423.17166	467.0965	10.720139	479.75818	448.15393	562.92975	8.326581	575.1638	551.4627	584.8968	7.847926	594.6508	572.618	46644.00478434563
358	4473.43	1228.9011	6287.5005	3246.8892	9776.935	384.19165	10143.1455	8815.387	1000.0	1000.0	1790000	1090.9546	87.20169	1530.0729	68.20967	-1095.6779	71.144936	412.49155	16.232489	431.19333	388.3973	441.40933	15.447122	458.466	418.6056	530.32477	13.967637	548.8075	509.26685	556.383	13.224337	573.36176	536.38635	46779.366619348526
359	5989.7515	344.3115	6419.6816	5483.0864	10181.627	247.65103	10618.06	9711.893	1000.0	1000.0	1795000	1091.3867	87.058304	1327.6819	57.406166	-1095.4924	55.637386	396.75925	4.3844724	404.17294	391.4743	424.385	3.4369335	430.2897	420.19205	524.3631	6.592184	535.05054	517.28705	548.5624	5.4931774	557.518	542.5828	46914.07397508621
360	6282.8916	277.1852	6635.046	5965.898	9677.415	2563.4893	10877.038	2015.4524	1000.0	1000.0	1800000	1090.2142	87.99219	1314.286	49.357693	-1094.3906	55.084858	403.37155	9.523066	414.24402	387.6574	429.50595	8.625587	439.5176	415.10858	533.9755	9.768442	544.62573	518.6083	556.4284	8.893872	566.31433	542.29175	47049.54000735283
361	5413.8975	2149.588	6742.21	1131.7397	10064.765	657.39764	10556.64	8164.1406	1000.0	1000.0	1805000	1088.823	87.58542	1287.9402	48.736214	-1093.005	54.246174	399.85068	13.549622	414.1265	376.66608	427.46915	13.396888	445.40256	406.46863	526.3523	13.528215	544.14954	503.18765	550.6257	11.870147	565.59705	529.1465	47185.10330438614
362	6303.337	198.63098	6580.0923	6022.9844	10483.256	116.92063	10641.013	10282.652	1000.0	1000.0	1810000	1087.5247	87.10003	1243.6018	53.893818	-1091.7731	52.5791	395.94125	5.78822	403.98578	387.97263	422.77448	5.3171554	430.44647	415.5164	526.30615	5.6607513	533.0729	518.2419	549.296	5.1262083	555.67755	542.0556	47320.32588386536
363	5490.71	1592.8777	6548.0034	2321.266	10243.466	179.68472	10419.641	9861.671	1000.0	1000.0	1815000	1086.6243	84.552864	1238.1937	122.29596	-1090.6459	50.899887	402.95587	15.530473	424.83176	382.7336	429.98657	14.8820715	452.81738	411.80536	530.59454	14.016412	544.52936	509.46356	554.1288	13.212919	567.5888	534.90454	47455.415274620056
364	6295.7783	315.36676	6782.7017	5801.2944	10314.748	240.5764	10801.722	9899.905	1000.0	1000.0	1820000	1085.232	84.56893	1233.6803	174.46378	-1089.3284	48.32699	398.26938	7.5992994	405.82898	384.0452	425.31744	6.556336	432.39304	413.22662	527.28284	8.821279	534.7024	510.55777	550.567	7.938787	557.4431	535.5931	47591.27474689484
365	5966.4478	424.83066	6443.2666	5405.3467	10236.481	238.25189	10637.903	9787.734	1000.0	1000.0	1825000	1083.3655	84.33447	1227.5273	138.9626	-1087.2686	47.12309	395.18872	9.508162	409.7576	384.5772	422.17163	8.473418	435.0524	412.88553	525.2421	10.380913	541.2931	512.85944	548.3091	9.401064	562.7997	537.2156	47726.50006079674
366	6410.2666	158.50252	6583.2495	6153.0244	10400.396	315.55325	10738.482	9649.91	1000.0	1000.0	1830000	1080.4801	86.643616	1237.3856	118.307945	-1084.3671	46.45605	388.05396	9.544955	399.96103	371.0876	415.3208	8.495844	426.1598	400.5396	519.4294	10.492584	531.69934	500.7146	542.8337	9.34578	553.99866	526.09644	47861.847105026245
367	6557.6377	427.10385	7208.854	6064.813	10162.598	110.91245	10306.118	9957.679	1000.0	1000.0	1835000	1078.797	86.111664	1219.2916	128.03613	-1082.846	45.659706	379.58884	4.734649	385.89734	371.969	408.10382	4.4815392	414.44363	401.23044	509.21344	4.436752	513.6684	501.2356	533.8662	4.121815	538.5462	526.7061	47996.18337368965
368	6620.0547	193.0597	6860.3896	6321.0386	9598.146	2499.4736	11108.534	4509.683	1000.0	1000.0	1840000	1076.5675	88.99278	1218.8291	108.21919	-1080.3407	45.164795	378.7563	9.283829	389.51752	361.50558	407.05682	8.184566	416.56	391.8804	509.48672	10.219947	521.1251	490.3717	533.6647	9.195139	544.1699	516.4968	48130.34720110893
369	6177.706	628.652	6835.324	5181.52	10342.326	196.27228	10641.145	9999.3545	1000.0	1000.0	1845000	1074.9086	89.375435	1221.8793	82.1868	-1078.792	47.169476	387.11847	9.714712	402.2563	375.5731	414.84186	9.339983	429.48334	403.53156	517.1745	7.8748856	528.75525	508.9884	540.8769	7.660881	552.5777	532.5564	48265.48501944542
370	6271.1577	575.40454	7187.2305	5561.8936	10678.982	235.28868	11108.8955	10432.928	1000.0	1000.0	1850000	1073.2605	88.57922	1217.9261	69.99937	-1077.1498	47.558918	389.24783	11.188199	409.99802	376.01764	416.57748	10.333245	435.52448	403.86823	519.9383	10.9301815	540.6848	508.9607	543.239	10.1285	562.4156	532.6404	48401.03696227074
371	6374.007	365.85522	6804.9976	5914.832	10377.037	147.64355	10621.423	10179.469	1000.0	1000.0	1855000	1072.1372	88.07775	1220.2554	71.43943	-1076.0426	45.561234	394.61185	10.376244	413.7789	383.98215	421.3458	9.021172	437.9396	411.96628	525.48334	11.958229	547.1332	513.76117	548.53375	10.578277	567.6651	537.80414	48536.185824632645
372	6302.9497	88.77257	6406.4614	6172.5474	10118.963	693.2497	10673.336	8566.531	1000.0	1000.0	1860000	1071.1876	88.00071	1220.1016	84.74609	-1075.2065	44.545517	382.46982	7.826559	393.53702	373.27737	409.69403	6.6192093	419.4297	401.6969	515.5991	9.694756	528.13617	503.24182	538.71204	8.401858	550.1192	528.48175	48670.51730418205
373	6658.026	162.80533	6912.7593	6506.7573	10701.7	140.8691	10882.407	10463.447	1000.0	1000.0	1865000	1070.3142	86.14423	1211.1458	59.14519	-1074.5203	44.398712	376.05493	8.096662	386.0644	364.3085	404.54706	6.885074	413.06613	394.4705	506.94644	9.74545	518.87823	493.19995	531.2231	8.519723	541.7761	519.2493	48805.93507218361
374	6568.8384	61.831493	6634.1978	6493.806	10535.479	138.50705	10826.976	10324.458	1000.0	1000.0	1870000	1069.5868	86.99368	1216.6998	23.219555	-1073.4812	44.36279	384.69662	8.683182	394.414	370.1697	412.3457	7.5599203	420.65265	399.56152	515.7843	9.53862	526.7775	500.2473	539.4765	8.537589	549.20166	525.5864	48941.55761528015
375	6419.216	202.04936	6716.121	6145.0576	10411.099	165.11555	10784.337	10141.128	1000.0	1000.0	1875000	1068.9991	86.38501	1215.0714	-5.8991394	-1072.8298	45.41132	392.63135	3.5961924	399.72336	390.04156	419.50586	3.4527025	426.26904	416.82462	523.7545	3.0901327	529.8841	521.60864	546.8026	2.9977813	552.7646	544.7309	49077.3917119503
376	6186.704	574.1582	6710.8354	5070.5215	10545.193	125.526505	10803.819	10255.756	1000.0	1000.0	1880000	1067.7211	87.89791	1217.8024	-14.584238	-1071.6902	44.971733	391.0865	10.237512	401.9882	373.00888	418.04556	9.762548	429.6717	401.3478	522.243	9.177342	530.1975	505.04514	545.3618	8.621027	552.4381	529.3285	49211.52190756798
