Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
47	5204.6626	84.230644	5333.092	5079.971	5429.303	87.424904	5541.1733	5262.8145	1000.0	1000.0	235000	491.45956	127.09081	636.099	170.68146	-493.5854	22.335676	3557.901930809021
48	5205.277	144.21968	5330.6396	4924.4214	5317.178	128.82703	5491.182	5032.8765	1000.0	1000.0	240000	497.3846	127.66599	643.16956	170.33813	-499.5187	22.695282	3635.1375062465668
49	5116.643	392.46735	5356.0938	4338.0015	5490.503	72.82245	5639.4146	5394.386	1000.0	1000.0	245000	503.1356	127.5607	642.3798	174.27525	-505.2635	21.924631	3711.444244623184
50	5255.2314	207.88455	5465.059	4905.1914	5481.305	144.74883	5757.074	5307.031	1000.0	1000.0	250000	508.14774	127.11805	648.39014	178.51773	-510.23526	21.970034	3788.1079404354095
51	5267.2554	100.0128	5404.6255	5102.987	5560.7188	128.82407	5696.3823	5257.2847	1000.0	1000.0	255000	512.55414	126.540794	650.4912	186.83566	-514.6415	21.336323	3865.431322813034
52	5293.7124	254.28943	5650.1055	5026.5757	5685.0684	113.24166	5884.1323	5504.2046	1000.0	1000.0	260000	516.85785	126.34031	651.564	188.30714	-518.9349	20.825191	3942.462911605835
53	5432.2817	208.36191	5639.6436	5082.1235	5384.2183	81.24347	5463.204	5169.5864	1000.0	1000.0	265000	521.28796	126.65497	657.352	188.7413	-523.3431	21.036655	4019.964496612549
54	5421.667	215.40454	5609.8555	5033.976	5791.5547	90.59662	5943.934	5581.0244	1000.0	1000.0	270000	525.0164	126.83486	659.4263	199.50659	-527.0585	20.933447	4097.355630636215
55	5562.388	100.77311	5662.426	5373.492	5749.298	153.35759	6014.3154	5477.418	1000.0	1000.0	275000	528.88947	126.54711	663.89124	191.28305	-530.9169	20.763834	4174.771084547043
56	5522.7563	134.09807	5656.234	5302.9844	5775.1973	88.73772	5914.811	5670.161	1000.0	1000.0	280000	531.7723	126.94404	665.7488	198.87662	-533.7785	20.61333	4251.943708896637
57	5385.256	268.1529	5617.6987	4884.3535	5844.6963	118.74871	6075.932	5645.571	1000.0	1000.0	285000	535.1144	126.65067	668.2519	196.5928	-537.12665	20.58522	4331.15217590332
58	5648.5674	254.6933	5922.5874	5281.2017	5858.3438	102.320145	6060.589	5736.3813	1000.0	1000.0	290000	539.0226	125.99435	671.76373	198.00197	-541.0488	20.624567	4410.453092098236
59	5585.466	57.048058	5674.135	5515.0254	5675.2344	138.77107	5842.825	5395.3203	1000.0	1000.0	295000	542.6224	126.10504	673.7369	197.73053	-544.62915	20.997528	4488.096704483032
60	5481.733	205.03856	5722.066	5101.7725	5839.711	85.088554	5968.168	5659.2417	1000.0	1000.0	300000	545.3344	126.39427	676.0647	191.94646	-547.3045	20.502565	4565.198668479919
61	5550.1826	111.26451	5709.3022	5403.043	5801.5645	131.15651	6011.6113	5558.133	1000.0	1000.0	305000	548.29956	126.42015	676.24713	197.35263	-550.2653	20.597296	4642.264273405075
62	5491.6533	123.31816	5597.632	5251.8237	5836.6714	108.80416	6075.2793	5684.7993	1000.0	1000.0	310000	551.1016	125.69511	678.52985	191.01523	-553.05225	20.064396	4719.300515651703
63	5484.0293	124.90239	5653.1377	5266.2983	5940.3125	98.19164	6062.977	5740.0815	1000.0	1000.0	315000	553.61816	125.2303	680.2176	201.98857	-555.54895	19.85061	4795.70823931694
64	5609.845	157.34868	5803.402	5357.9146	5372.843	64.49211	5456.909	5273.573	1000.0	1000.0	320000	556.0749	124.99486	679.9056	199.84117	-558.0121	19.646593	4872.101829528809
65	5465.369	87.67634	5583.5938	5355.328	6026.4854	136.0517	6264.353	5877.1597	1000.0	1000.0	325000	558.4204	124.596596	681.3845	193.55229	-560.33875	19.528357	4947.8657348155975
66	5520.376	237.81209	5891.8613	5281.8555	5994.577	73.95107	6152.366	5894.745	1000.0	1000.0	330000	560.43176	123.45089	682.316	188.3162	-562.3213	19.793228	5024.223719596863
67	5188.6514	724.9712	5748.0757	3760.4602	5971.0884	88.98435	6110.501	5850.703	1000.0	1000.0	335000	561.80133	123.1307	683.2217	204.4799	-563.6671	19.9945	5100.796994686127
68	5675.145	93.66974	5819.162	5560.7715	6150.7803	155.6082	6492.7104	5983.9453	1000.0	1000.0	340000	563.3627	122.61336	685.1297	174.36732	-565.2165	19.396662	5177.460041761398
69	5755.304	133.7345	5838.37	5489.4517	6275.087	73.24025	6391.8325	6117.353	1000.0	1000.0	345000	565.24603	122.35015	685.38696	186.99968	-567.1032	19.486362	5254.083842992783
70	5607.917	102.80234	5731.317	5461.282	6087.375	70.760216	6225.989	5999.0796	1000.0	1000.0	350000	567.6832	121.775566	685.6498	199.53043	-569.5452	20.212582	5330.906293392181
71	5696.2554	80.91361	5773.2295	5555.558	5956.9404	178.42908	6321.01	5655.3477	1000.0	1000.0	355000	569.77325	121.01056	686.7972	195.31828	-571.62555	20.191704	5408.261042356491
72	5623.8486	148.39737	5845.989	5401.184	6053.681	82.41767	6166.05	5923.0576	1000.0	1000.0	360000	571.8315	120.39736	689.3186	184.93927	-573.66327	19.615984	5484.949828624725
73	5656.2017	224.17291	5907.6987	5254.4033	5734.573	93.21298	5913.1816	5634.071	1000.0	1000.0	365000	573.6331	120.30714	690.35205	193.56613	-575.4601	19.85308	5561.9215841293335
74	5792.9062	177.28879	5963.2764	5460.4707	5956.6226	114.762344	6161.9253	5830.176	1000.0	1000.0	370000	575.6592	119.915115	693.4086	200.27411	-577.4717	19.345583	5638.670899629593
75	5637.2803	197.70673	6023.722	5468.528	6104.8643	92.62126	6235.7275	5920.9673	1000.0	1000.0	375000	577.04364	119.82955	694.13403	198.66768	-578.8453	19.044598	5716.257370233536
76	5657.443	44.3766	5743.344	5621.371	6148.7236	69.44159	6249.9077	6064.6294	1000.0	1000.0	380000	578.7009	119.90802	695.9838	204.19005	-580.4675	19.01756	5793.287372112274
77	5747.9624	98.86103	5884.0776	5591.788	6206.7676	106.82663	6406.9194	6070.281	1000.0	1000.0	385000	580.3188	120.392105	699.6189	205.94897	-582.0966	19.30076	5870.273030281067
78	5945.4897	47.630264	6012.551	5892.719	6025.4355	116.783394	6148.4424	5806.105	1000.0	1000.0	390000	582.521	119.64519	702.8599	203.58693	-584.3101	19.457321	5947.346604347229
79	5656.7344	264.66934	6023.44	5218.9883	5993.3174	109.35137	6199.525	5819.481	1000.0	1000.0	395000	584.70905	118.56968	704.35516	209.55582	-586.50653	18.875696	6028.249001026154
80	5821.332	233.82727	6054.96	5410.6733	6449.986	59.67229	6560.4834	6364.7896	1000.0	1000.0	400000	586.5862	117.66114	704.6532	212.57133	-588.3567	19.130869	6105.765764474869
81	5856.306	213.41803	6114.25	5490.2954	6379.816	131.60081	6704.708	6194.942	1000.0	1000.0	405000	587.9698	116.957886	705.8931	200.67712	-589.73	18.822796	6182.933873414993
82	5829.539	152.6756	6044.0405	5570.094	6221.4043	89.43281	6373.2627	6081.4663	1000.0	1000.0	410000	589.449	117.52455	706.8937	213.81505	-591.1976	18.867607	6260.232445716858
83	5579.0107	141.02513	5785.7964	5405.751	6159.981	130.31306	6385.266	5981.3223	1000.0	1000.0	415000	590.7241	117.0456	708.9208	206.59206	-592.473	18.64147	6336.162240743637
84	5878.008	223.7214	6240.224	5610.9844	6559.59	84.689095	6742.479	6409.9604	1000.0	1000.0	420000	592.3611	116.582	711.4503	225.83237	-594.0962	18.541275	6427.674383401871
85	6020.3853	195.53094	6256.156	5701.4556	6546.971	103.78539	6770.3574	6403.7163	1000.0	1000.0	425000	594.0703	116.633354	711.5949	221.10764	-595.7989	18.539906	6518.7526524066925
86	5777.335	208.01212	6162.971	5592.8657	6142.284	89.99509	6306.7017	6028.4136	1000.0	1000.0	430000	595.81537	116.341705	714.5143	215.16043	-597.56213	18.566769	6595.589654922485
87	5657.2314	116.722755	5789.223	5513.3223	6165.7705	72.19447	6282.065	6045.0127	1000.0	1000.0	435000	597.7641	115.939354	717.885	213.66158	-599.4883	18.570934	6672.739302158356
88	5803.8228	110.36294	5943.124	5633.6616	6390.55	119.3157	6554.1353	6169.2017	1000.0	1000.0	440000	599.2335	116.50414	720.45807	215.41045	-600.9687	19.227451	6749.056578397751
89	5695.111	227.79265	5903.6562	5367.476	6011.1	147.86523	6287.0737	5765.1655	1000.0	1000.0	445000	600.9249	116.74657	722.14343	232.41985	-602.6602	18.870066	6825.018136501312
90	5965.241	142.80887	6215.51	5804.0093	6072.255	68.20414	6209.7056	5960.9116	1000.0	1000.0	450000	602.78937	117.05868	723.4492	213.64615	-604.5228	19.32153	6905.156605482101
91	5713.917	125.63086	5829.044	5473.463	6369.3643	130.01822	6543.935	6111.8506	1000.0	1000.0	455000	604.7544	116.94083	722.3584	223.73691	-606.51263	19.569984	6982.041400194168
92	5927.046	191.56052	6136.4126	5603.886	6069.4316	142.18285	6285.2754	5826.9453	1000.0	1000.0	460000	607.97455	116.20316	725.48517	224.8184	-609.756	19.155098	7058.710964202881
93	5884.075	244.3321	6167.988	5463.14	6258.417	127.87777	6509.1665	6095.3506	1000.0	1000.0	465000	610.6448	116.20797	729.41	223.25336	-612.411	19.374407	7135.177402973175
94	5899.2134	132.17928	6063.5366	5769.258	6029.353	71.00729	6167.8105	5931.023	1000.0	1000.0	470000	612.54895	116.065506	728.3611	210.57433	-614.29663	19.51864	7211.688461780548
95	5907.3374	201.58664	6274.158	5675.099	6060.7764	108.341736	6323.5757	5955.3667	1000.0	1000.0	475000	614.08997	115.987755	732.1958	214.77309	-615.845	19.167263	7288.4033670425415
96	5900.3667	33.53466	5961.534	5867.396	6176.242	79.42954	6317.4077	5991.98	1000.0	1000.0	480000	616.1811	115.48678	729.9718	222.38527	-617.9364	19.031858	7364.759153604507
97	5732.2607	161.9218	5935.456	5464.4077	6366.9644	88.72865	6571.01	6264.667	1000.0	1000.0	485000	618.422	114.19734	731.6166	244.80515	-620.1795	19.36594	7441.186689853668
98	5885.2026	151.27435	6016.546	5594.791	5641.079	151.17223	5817.375	5273.0327	1000.0	1000.0	490000	619.90063	112.83168	732.4809	224.22314	-621.6466	18.962809	7518.283587932587
99	5865.1245	256.3021	6075.065	5423.162	6615.1475	54.3462	6691.833	6489.15	1000.0	1000.0	495000	621.6319	111.52675	734.3143	234.69193	-623.3652	18.857594	7595.432610750198
