Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
46	8036.915	226.65	8340.575	7668.0586	8226.358	103.165955	8418.431	8081.232	1000.0	1000.0	230000	548.6938	175.45761	727.3251	-194.96999	548.6968	175.44899	728.11005	-202.85582	-552.1399	96.83705	5306.377294063568
47	7124.1875	1829.9556	8390.923	3484.0837	8771.875	180.70479	8977.939	8425.074	1000.0	1000.0	235000	554.84595	175.76604	734.8616	-186.18082	554.8484	175.75789	732.1927	-240.2812	-558.058	96.56881	5347.505722045898
48	8291.323	415.09488	8651.191	7508.1953	8577.602	117.01912	8739.775	8403.82	1000.0	1000.0	240000	558.9685	178.6481	740.15656	-192.12785	558.9708	178.64049	737.46857	-240.76364	-562.0929	98.333786	5390.418140172958
49	8121.7646	228.45232	8489.191	7768.9355	8289.981	103.05374	8451.821	8097.9497	1000.0	1000.0	245000	565.05426	177.89122	740.10657	-258.39832	565.0569	177.88222	744.63196	-247.30914	-568.2515	104.08178	5430.501765012741
50	7779.108	1115.8069	8516.542	5563.535	7531.6865	150.16084	7728.5337	7222.518	1000.0	1000.0	250000	570.21405	178.07356	744.0958	-219.95811	570.21643	178.06743	758.75226	-229.33946	-573.4883	101.2617	5470.967076063156
51	8018.2603	476.6004	8565.551	7334.2285	8261.824	87.2251	8414.95	8099.9463	1000.0	1000.0	255000	574.0913	180.15259	753.0333	-243.41727	574.09454	180.14249	756.99713	-222.09369	-577.1821	107.03452	5512.670902013779
52	8369.43	273.64816	8758.467	8066.606	8772.399	119.132355	9002.952	8551.437	1000.0	1000.0	260000	579.5392	179.7199	757.0198	-222.91924	579.54236	179.71097	756.38727	-202.5833	-582.756	104.90529	5554.011931180954
53	8473.947	445.42548	8976.557	7873.138	8649.766	166.35272	8995.268	8432.155	1000.0	1000.0	265000	584.5607	179.39783	759.00824	-291.59076	584.563	179.38899	763.60034	-288.76462	-587.8826	106.8079	5595.055516004562
54	8264.625	249.51172	8692.091	8009.8154	8746.673	348.6387	9070.945	7847.4224	1000.0	1000.0	270000	588.66895	180.5056	768.92566	-291.94513	588.67224	180.49529	768.8526	-287.4836	-592.25446	106.78642	5636.4320430755615
55	8437.376	158.16258	8668.301	8238.117	8788.212	161.42308	9037.533	8504.477	1000.0	1000.0	275000	592.9145	180.71768	769.5632	-279.98468	592.9173	180.70995	771.7012	-273.80984	-595.2856	110.35542	5677.586393117905
56	8509.632	358.09018	8935.4	7935.564	8740.039	710.5708	9203.518	6649.9404	1000.0	1000.0	280000	597.1137	180.44058	777.4028	-233.01315	597.1167	180.42686	777.39197	-257.9372	-600.4965	106.18865	5719.054046154022
57	8555.475	301.65753	9149.754	8349.486	8516.144	142.83437	8782.73	8234.123	1000.0	1000.0	285000	601.0401	180.3234	782.65314	-269.19196	601.04333	180.31569	782.4556	-239.09581	-604.48956	104.413284	5760.073062181473
58	8567.247	242.56535	8841.834	8200.157	8610.2	208.28845	8890.558	8162.8623	1000.0	1000.0	290000	604.5379	181.11581	788.83813	-202.72102	604.5399	181.11145	789.4619	-221.09344	-607.9862	104.84354	5800.941799163818
59	8269.111	323.51974	8718.071	7788.707	8997.748	117.14113	9233.543	8839.143	1000.0	1000.0	295000	609.12335	180.26903	787.39056	-273.80408	609.1266	180.25858	788.12634	-229.90756	-612.1028	111.50333	5841.864639282227
60	8736.295	169.85478	9017.633	8524.357	7655.9087	2695.2	9116.167	1549.4338	1000.0	1000.0	300000	613.1439	180.23604	797.5234	-332.06842	613.1467	180.22697	807.1392	-307.9541	-616.3217	115.27788	5882.988443136215
61	8298.818	775.4068	8937.503	6817.279	9352.885	222.80815	9713.955	8999.024	1000.0	1000.0	305000	616.7072	181.13487	797.2002	-302.55035	616.7094	181.12602	800.0498	-283.71802	-619.89014	114.046715	5924.195061206818
62	8676.397	435.09464	9132.16	7888.001	9002.87	87.31239	9212.984	8909.959	1000.0	1000.0	310000	620.60034	180.61972	802.8445	-274.94125	620.6034	180.61081	803.0408	-282.7498	-623.6911	111.72104	5964.351338863373
63	8634.557	419.24435	8968.706	7806.8857	9378.91	117.32811	9544.677	9179.682	1000.0	1000.0	315000	624.41583	180.29037	808.4087	-356.2689	624.41785	180.28362	808.5898	-343.08084	-627.2543	113.82787	6005.2657680511475
64	8642.116	148.06686	8834.074	8434.708	8999.086	179.46495	9372.504	8782.5	1000.0	1000.0	320000	627.70184	180.03615	809.35156	-330.79697	627.70325	180.0323	809.66437	-335.05637	-631.0717	121.46231	6046.967915058136
65	8815.074	243.35468	9137.785	8429.042	8156.19	2170.2732	9072.398	1657.2928	1000.0	1000.0	325000	631.1687	179.65303	812.2049	-301.33252	631.1714	179.64973	814.3775	-267.97327	-634.7394	120.470566	6089.044097900391
66	8869.38	158.58891	9137.462	8685.316	9180.536	380.4384	9586.036	8215.301	1000.0	1000.0	330000	634.37726	180.04884	812.7634	-250.76054	634.3786	180.04509	815.4466	-254.67252	-637.997	116.61607	6130.545732021332
67	8844.272	97.934494	8992.897	8703.8955	9322.843	128.79213	9538.803	9097.882	1000.0	1000.0	335000	638.45844	178.50362	818.56714	-256.81708	638.4603	178.49837	815.7333	-235.33147	-641.54834	109.970825	6173.103345155716
68	8755.729	242.41356	9076.754	8365.493	9464.156	151.72292	9777.341	9307.157	1000.0	1000.0	340000	642.096	177.87819	821.42633	-205.38322	642.0974	177.8751	819.4065	-245.16888	-645.92126	114.97454	6215.45299911499
69	7046.7827	3460.3328	9222.683	146.46385	9019.663	135.06172	9209.491	8803.141	1000.0	1000.0	345000	644.2606	179.95116	822.6385	-202.41576	644.2631	179.94606	822.569	-208.62146	-647.52997	111.8574	6257.087490081787
70	8816.943	139.86792	9018.399	8603.656	9496.855	141.42456	9676.054	9168.957	1000.0	1000.0	350000	646.7749	181.38585	830.41064	-251.79134	646.7768	181.38004	829.2998	-234.64098	-649.7051	114.98995	6299.435412168503
71	8854.901	278.2263	9090.179	8327.988	8996.768	167.43254	9253.21	8702.524	1000.0	1000.0	355000	649.84235	181.50357	833.14453	-310.097	649.844	181.4943	832.9181	-317.39542	-653.3315	116.44806	6347.981745004654
72	8965.946	174.29343	9253.891	8768.952	9465.712	116.21746	9618.108	9262.577	1000.0	1000.0	360000	653.1594	181.57349	835.32196	-264.44806	653.16187	181.56807	840.24316	-268.5577	-656.0723	111.00258	6392.698625087738
73	8834.734	405.72586	9583.022	8420.603	9168.166	200.65204	9494.186	8731.986	1000.0	1000.0	365000	656.0511	181.79823	838.8965	-302.11838	656.05273	181.79532	840.35236	-341.72684	-658.7485	113.84674	6433.404067993164
74	8976.649	226.02956	9301.654	8702.579	9669.586	230.43004	10090.28	9377.473	1000.0	1000.0	370000	659.5889	181.42172	843.198	-294.81116	659.59186	181.41295	840.0348	-254.58304	-662.2657	111.0137	6475.7570540905
75	9119.787	317.26398	9504.022	8569.751	8709.104	140.12108	8985.998	8518.772	1000.0	1000.0	375000	662.36365	181.97464	840.1463	-284.8003	662.365	181.9705	842.85175	-259.67078	-665.95795	111.60123	6518.3011219501495
76	8966.518	270.81512	9284.329	8666.613	9477.593	151.35349	9652.066	9218.232	1000.0	1000.0	380000	666.2056	180.5308	846.8364	-238.35481	666.2078	180.52528	845.4066	-233.02542	-669.0862	110.0477	6560.590829133987
77	9144.592	224.96495	9380.069	8734.458	9546.959	106.080696	9689.331	9369.376	1000.0	1000.0	385000	669.41705	180.03241	854.5927	-302.6741	669.41864	180.02614	846.7721	-244.85175	-672.83966	109.24635	6602.66654920578
78	9273.748	335.72003	9635.236	8781.492	9747.127	158.84048	9957.648	9450.812	1000.0	1000.0	390000	671.9945	181.2409	867.3419	-352.61163	671.9959	181.23572	867.0751	-352.32895	-675.1784	108.99217	6653.304593086243
79	9110.952	321.36465	9478.054	8551.656	9751.511	169.54167	10073.772	9496.433	1000.0	1000.0	395000	675.0244	180.22125	866.7586	-356.85953	675.0268	180.21635	868.91705	-353.174	-677.9647	112.25521	6701.753741025925
80	9360.21	259.74042	9839.899	9059.983	9750.688	117.92008	9901.238	9503.085	1000.0	1000.0	400000	677.81134	180.23761	869.571	-408.44717	677.8127	180.23619	874.7039	-382.58395	-680.6383	108.2373	6756.439200878143
81	9151.012	275.16595	9508.04	8718.469	9824.625	225.87112	10260.537	9420.334	1000.0	1000.0	405000	680.12006	180.71017	875.6919	-372.6567	680.1223	180.70242	877.4649	-376.7793	-683.0852	112.74195	6816.172465085983
82	8983.669	665.40155	9571.277	7740.6577	9601.863	129.84523	9829.357	9400.753	1000.0	1000.0	410000	683.2917	179.4564	879.9708	-340.3504	683.2939	179.45113	884.49384	-344.6633	-685.9978	110.92544	6868.827059268951
83	9352.279	231.47385	9714.461	9002.414	9116.303	91.16181	9238.488	8977.397	1000.0	1000.0	415000	686.286	178.9749	879.9213	-307.71945	686.28815	178.97203	883.9352	-271.6787	-689.0272	108.73547	6924.185708999634
