Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
90	6624.7095	59.376198	6720.581	6556.183	7128.9756	81.77017	7264.436	6987.447	1000.0	1000.0	450000	591.95026	100.25303	692.8081	155.53093	-593.5699	13.312566	4214.4725205898285
91	6743.8423	89.0555	6916.3867	6658.9883	6406.5664	915.2221	6800.2085	3665.7117	1000.0	1000.0	455000	593.90137	98.92381	688.87134	175.80568	-595.6707	13.470334	4261.893331050873
92	6607.979	153.52383	6819.0083	6369.937	6919.7866	83.60701	7098.984	6787.1284	1000.0	1000.0	460000	595.6614	98.30919	693.7317	165.91328	-597.1763	13.594249	4309.264413833618
93	6701.0986	246.32343	6956.436	6312.411	6953.2803	143.6961	7128.6455	6695.1147	1000.0	1000.0	465000	597.47705	97.31103	691.8113	159.21696	-598.9239	13.172002	4357.09121632576
94	6649.7656	117.48182	6785.8896	6517.2114	6880.1235	125.31482	7064.348	6621.236	1000.0	1000.0	470000	599.18085	96.69028	693.73627	177.17903	-600.2469	13.132612	4404.781780719757
95	6834.0874	54.300987	6884.315	6738.079	6933.569	119.446846	7064.165	6741.605	1000.0	1000.0	475000	600.9646	95.94725	698.07056	166.13527	-602.70544	13.146175	4452.4603044986725
96	6682.8843	117.09894	6873.0264	6558.705	7081.829	96.72177	7229.7036	6913.474	1000.0	1000.0	480000	602.49884	96.24916	700.82745	171.08731	-603.9963	13.408431	4500.031431674957
97	6516.8457	704.0347	6942.9487	5112.806	6273.8267	1747.0118	7233.771	1338.3069	1000.0	1000.0	485000	603.62726	96.74917	700.51843	180.55518	-605.2611	13.893131	4547.960308790207
98	6605.616	174.72586	6921.316	6409.365	7103.0146	121.414795	7265.2495	6882.511	1000.0	1000.0	490000	604.9547	97.896736	702.9467	160.98822	-606.4964	14.228266	4595.631970405579
99	6764.9126	128.84315	6895.873	6550.7773	7016.75	181.92894	7359.6406	6773.885	1000.0	1000.0	495000	606.408	98.40411	702.83875	163.89267	-607.7446	14.38555	4643.247995138168
