Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	AverageEpVarUncertainty	StdEpVarUncertainty	MaxEpVarUncertainty	MinEpVarUncertainty	AverageEpVarUncertaintyClipped	StdEpVarUncertaintyClipped	MaxEpVarUncertaintyClipped	MinEpVarUncertaintyClipped	AverageEpStdUncertainty	StdEpStdUncertainty	MaxEpStdUncertainty	MinEpStdUncertainty	AverageEpStdUncertaintyClipped	StdEpStdUncertaintyClipped	MaxEpStdUncertaintyClipped	MinEpStdUncertaintyClipped	Time
150	4755.7515	238.65273	5149.047	4448.388	8621.343	83.638756	8789.779	8463.961	1000.0	1000.0	750000	787.67487	85.32301	907.278	6.788426	-791.2058	24.972376	353.31778	8.699768	363.91635	344.29916	380.9809	7.3157854	389.88986	373.2894	496.47443	11.1032505	510.08078	485.04276	514.92395	9.965772	527.1498	504.84146	18937.622470140457
151	4945.2217	289.00473	5386.6265	4572.8164	9001.318	220.00797	9231.145	8402.32	1000.0	1000.0	755000	787.07904	88.4749	905.68976	10.794332	-790.7262	24.956942	349.82318	7.0205736	356.51526	336.67322	376.85837	6.074653	381.76282	365.4959	495.80338	8.260031	505.92133	481.09976	513.83826	7.5566883	523.06757	500.32132	19065.67869591713
152	4884.8804	70.801315	4992.338	4801.1123	8713.472	132.19908	8866.977	8472.727	1000.0	1000.0	760000	787.76605	89.50055	905.7772	-10.009907	-791.0771	25.33455	347.0636	6.926498	357.43704	335.89932	375.12384	6.3167763	384.46066	364.77832	490.87714	7.129787	500.64432	480.3437	509.92218	6.709388	519.34766	499.75528	19194.094756364822
153	4722.3193	391.64227	5215.13	4113.881	8733.652	95.24333	8871.914	8595.911	1000.0	1000.0	765000	787.9015	91.36233	914.19116	-32.967617	-791.4414	25.341457	356.01627	8.982489	369.48477	344.2497	383.6493	8.02104	396.43878	372.91495	498.51337	9.8866	510.45816	486.69128	517.2339	8.942448	528.34094	506.40167	19322.542986631393
154	4763.017	204.62656	5082.7485	4438.8853	8769.961	108.42763	8891.657	8513.644	1000.0	1000.0	770000	788.5199	90.77761	916.4741	6.4066257	-792.0858	25.48597	348.44052	11.144842	363.50986	331.09427	376.34177	10.074994	390.12524	360.44177	492.35464	11.271722	507.03143	475.43115	511.123	10.636899	525.2405	494.84265	19450.95662498474
155	4892.6147	244.71475	5306.3745	4555.7437	8957.852	104.97305	9175.609	8833.969	1000.0	1000.0	775000	789.82587	90.13129	910.78125	21.37028	-793.40216	25.56591	353.55917	4.488318	360.5992	348.74414	381.21844	4.3753724	387.36957	375.3437	496.4505	4.3090706	504.12448	491.24316	515.3187	4.0482297	522.3393	510.2655	19579.614092826843
156	5013.3887	72.49587	5098.4873	4880.3955	7462.1016	1953.0948	8890.816	3672.2124	1000.0	1000.0	780000	791.6868	87.92611	916.4366	47.07514	-795.0724	25.916668	348.0336	4.3976126	353.80173	344.0021	375.9803	4.0599213	381.56784	372.217	491.72885	4.3832846	497.27164	487.62958	510.8532	4.04043	515.7774	506.9271	19708.66730761528
157	4692.9634	460.581	5164.9253	4031.4736	8523.199	1894.1932	9420.928	2885.5667	1000.0	1000.0	785000	792.82794	86.995224	920.39606	38.582737	-796.3271	26.083569	356.13434	5.947358	366.76636	349.44745	384.09845	6.1170483	395.04953	376.76892	497.14355	4.6596804	503.77335	491.28412	516.91425	4.357385	524.0005	512.65393	19837.241535663605
158	4962.0244	293.07126	5375.0513	4533.93	8909.439	117.61335	9055.02	8708.08	1000.0	1000.0	790000	794.9306	85.0939	921.098	26.182636	-798.61816	26.34562	345.9678	7.59891	354.45282	335.98737	373.7796	7.1672125	381.58066	363.56802	490.52948	6.7307544	498.6044	482.73657	509.403	6.7497473	517.3015	501.74097	19965.77221608162
159	4879.8936	366.64453	5275.2036	4295.5107	8919.739	63.50901	9020.838	8795.007	1000.0	1000.0	795000	796.32745	83.194466	920.9861	13.825703	-799.7754	26.575397	347.82147	3.54127	353.81253	344.65054	375.75922	3.4636736	381.46765	372.73938	491.5919	2.9286168	496.27115	487.88773	510.30695	2.772987	514.923	507.10034	20093.92957186699
160	4778.3545	202.28787	5047.3433	4585.062	8724.157	99.988976	8866.793	8565.561	1000.0	1000.0	800000	797.2692	83.035065	920.40216	12.851955	-800.7534	25.927626	354.2928	6.864153	362.03455	345.7358	381.3335	6.1842046	388.7026	373.90698	499.18344	7.1550856	507.6499	489.36206	517.4587	6.6663055	525.09534	508.64523	20222.651884317398
161	4780.142	264.25366	5254.603	4450.5386	8951.83	110.80224	9129.716	8748.966	1000.0	1000.0	805000	798.67755	81.74174	917.80054	26.89993	-802.2789	25.863703	350.3985	6.406415	363.14984	346.27023	377.89172	5.818884	389.45456	374.01062	494.84442	6.9843454	508.27576	488.9203	513.43854	6.5698476	526.12964	508.18512	20351.13203239441
162	4729.9507	291.66617	5272.0015	4488.683	8149.572	2278.4336	9333.548	2099.0286	1000.0	1000.0	810000	799.4852	82.64964	921.19543	25.07889	-803.08105	25.663153	356.8875	4.275505	363.56314	351.22116	384.09256	4.170971	390.05	377.79617	500.11636	3.803123	506.8201	495.6374	518.5139	3.6609583	524.8665	514.3337	20479.55570292473
163	5066.2803	112.27942	5205.1963	4932.826	8898.119	121.50208	9188.4	8758.042	1000.0	1000.0	815000	800.2383	83.96775	921.553	5.844521	-803.95557	25.361298	350.69666	1.8684801	353.01147	347.96628	378.2997	1.8716621	380.5284	375.6174	494.6058	2.07676	498.09567	492.5546	513.362	1.8137717	516.2932	511.27078	20608.361573934555
164	4891.698	168.05917	5178.051	4722.2134	9199.533	124.20388	9357.696	8935.153	1000.0	1000.0	820000	801.4672	83.25886	923.2578	19.120953	-805.1774	25.37353	356.32465	4.7909203	364.03082	351.1778	383.98	4.450994	391.09787	378.82224	498.14972	5.0717125	505.36597	490.08	517.3334	4.4886813	524.26984	510.8914	20736.653326272964
165	4992.089	220.3905	5291.072	4781.532	8668.572	119.84067	8875.7295	8502.923	1000.0	1000.0	825000	801.8815	83.88863	922.80835	23.06486	-805.44763	25.218212	354.206	6.475444	362.44675	347.7494	380.7691	5.745631	388.1773	375.65552	500.21127	7.4086328	509.1422	490.2666	518.24005	6.550981	526.34674	510.0929	20865.38505911827
166	4870.786	233.00148	5136.3765	4459.8438	9081.822	98.8583	9291.419	8929.06	1000.0	1000.0	830000	802.31683	83.69499	924.5443	19.31956	-805.9568	25.438152	353.89813	5.216105	360.0188	347.82495	381.12222	4.628251	386.66052	375.32614	497.9732	5.9764314	504.48428	490.0773	516.3788	5.338794	522.42456	509.7087	20993.851345300674
167	4810.7646	335.22052	5397.285	4459.5947	8565.995	164.69817	8897.572	8237.405	1000.0	1000.0	835000	803.22675	82.76192	920.3288	18.932104	-806.7938	25.222876	350.84674	6.6309915	359.1849	344.8898	378.2695	6.0689445	386.36203	371.9448	495.04605	7.134694	505.06976	487.99606	513.49347	6.59677	522.5258	507.3588	21123.792197465897
168	5046.4937	421.31976	5725.274	4423.948	9239.229	121.760506	9417.334	9075.179	1000.0	1000.0	840000	804.3818	81.49261	925.988	26.39259	-808.0046	25.70088	363.9186	9.122935	373.80652	347.66943	389.35034	7.674542	397.46988	375.37473	510.68515	10.995477	522.82996	492.10452	527.66925	10.019726	538.66974	510.5389	21252.16625714302
169	5197.1396	243.2689	5483.205	4802.827	9185.638	67.40876	9282.414	9041.319	1000.0	1000.0	845000	805.57605	80.779755	927.238	30.225359	-809.0591	24.911747	356.71927	4.3984194	362.65546	351.6288	383.5218	4.4363236	389.63354	378.05273	501.30917	3.3147693	505.5337	497.95493	519.55817	3.3694654	523.6529	515.8601	21380.402621746063
170	4989.4287	315.848	5556.4507	4675.05	8776.752	248.89328	8946.445	8041.4053	1000.0	1000.0	850000	806.41754	80.04066	929.28864	10.55765	-810.09656	24.904041	354.48447	4.8131437	361.1351	349.63562	381.26718	4.2809553	387.46707	377.14923	499.50873	5.1498375	505.30942	493.12393	517.59595	4.7304726	523.5555	512.0883	21508.767823934555
171	5178.781	428.24017	5827.334	4725.659	8928.807	126.33659	9087.552	8634.422	1000.0	1000.0	855000	806.8006	80.39213	930.5619	16.8685	-810.2905	24.513727	354.2687	9.435617	369.4789	342.15213	381.1626	8.790592	394.75854	369.16693	499.46027	8.905146	515.1884	490.3089	517.26294	8.263897	531.62775	508.12094	21637.388069152832
172	5185.538	216.51527	5545.9995	4936.4116	9035.701	122.85258	9185.754	8732.618	1000.0	1000.0	860000	807.67615	81.987915	932.86945	4.4909496	-811.2203	24.863728	358.36612	2.6355906	361.22507	355.09448	384.66934	2.272908	387.8763	382.2185	503.8745	3.90858	508.71344	497.75076	521.71515	3.3139467	526.0822	517.0543	21766.011341810226
173	5065.493	317.56467	5652.5864	4724.6426	9016.511	74.65469	9105.826	8893.059	1000.0	1000.0	865000	808.423	84.167206	932.0383	5.9433227	-812.1967	25.002731	360.93423	6.6766663	370.9488	352.01535	387.56216	6.1103864	396.77057	378.82285	504.7794	6.9982824	514.4481	496.9825	522.76715	6.615388	532.0887	515.5314	21894.901113271713
174	5189.0264	269.4137	5453.874	4784.531	9060.589	265.58765	9347.117	8605.396	1000.0	1000.0	870000	809.35046	85.22296	929.9854	1.078208	-812.8887	25.288445	356.17914	3.9745972	361.5564	350.85822	382.95648	3.4296343	388.0327	378.10214	500.9942	5.442746	506.07846	493.6382	519.01794	4.8434844	523.7734	512.67865	22024.14533686638
175	4978.412	272.82004	5359.1377	4515.8457	9081.019	106.43006	9273.463	8818.876	1000.0	1000.0	875000	810.1613	85.30292	934.697	4.0409484	-813.5333	24.784382	367.25308	6.1911535	374.83804	357.91547	392.857	5.8570914	400.31522	384.074	512.17267	5.621106	518.0556	503.80264	529.7551	5.41631	535.6456	521.5855	22153.833303689957
176	4681.2017	321.7256	5063.6924	4278.878	9052.15	70.73218	9185.226	8945.712	1000.0	1000.0	880000	810.92633	85.59267	930.3214	21.664883	-814.66724	25.937479	363.17545	6.9332256	374.2375	352.5659	389.60205	6.599101	400.6187	379.8909	507.28842	6.931231	515.48535	497.13324	525.16174	6.5448756	533.55585	514.96387	22282.55619287491
177	4506.2803	234.81174	4850.2285	4144.556	9080.05	93.97177	9175.797	8872.959	1000.0	1000.0	885000	811.34265	86.0711	937.63336	20.369783	-815.027	24.449772	360.6412	4.826101	364.07382	351.1723	388.11945	4.4342523	391.8093	379.69458	502.09674	5.2467227	506.35736	492.16486	521.19653	4.586792	524.26605	512.1744	22411.107652664185
178	4896.5327	316.8571	5354.363	4399.336	9271.924	100.158424	9444.298	9129.265	1000.0	1000.0	890000	811.88855	85.77542	940.82477	23.673437	-815.4194	26.906088	367.1576	3.103952	371.7916	362.3604	392.70636	2.8704946	396.98166	388.06577	512.90735	3.3518074	517.29254	508.68765	530.0683	3.051827	534.3132	526.4855	22539.597730398178
179	4895.7173	335.81168	5339.003	4498.028	8887.639	82.16359	9017.76	8742.144	1000.0	1000.0	895000	813.1635	83.80801	938.9548	5.4568896	-816.9657	26.529932	361.26968	8.02218	374.88626	352.33942	388.67722	7.6332173	401.07864	380.3598	502.7412	7.4678183	516.3225	494.31534	521.3508	6.963466	534.0018	513.53	22668.74411535263
180	4896.2197	337.28555	5324.2085	4405.8164	8847.412	105.234924	8981.228	8651.458	1000.0	1000.0	900000	815.14374	81.966	937.078	26.033152	-818.8566	26.659313	361.5352	7.788154	366.69095	346.14307	388.57867	7.772685	393.62964	373.1481	503.93945	5.9216175	509.49814	493.04443	522.53436	5.7609687	526.9899	511.708	22798.140023231506
181	5048.833	277.52338	5390.4277	4604.152	8537.771	2363.2217	9545.0625	1463.4395	1000.0	1000.0	905000	816.22125	82.19478	946.1589	10.080503	-819.8428	25.880785	359.0922	5.6691365	365.9797	350.0999	385.86343	5.345723	392.0568	377.6573	502.86676	5.1872025	509.58023	493.8973	521.145	4.968977	527.295	512.5478	22927.495587587357
182	5118.429	257.9046	5555.8755	4808.817	9021.885	115.706024	9248.915	8835.185	1000.0	1000.0	910000	816.9175	83.598495	943.20703	14.777443	-820.52734	25.174212	355.80884	4.3278313	363.557	350.25885	382.98785	3.901031	389.5363	377.9198	499.2892	4.7615037	507.66736	494.9027	518.0825	4.527085	526.3966	513.5194	23057.065883874893
183	5057.885	231.96147	5419.078	4744.601	8705.562	79.005905	8796.389	8502.846	1000.0	1000.0	915000	818.3114	83.745804	944.11646	29.368366	-822.1157	25.684347	364.49188	10.529993	378.7027	350.12222	390.3916	9.593134	403.6921	378.09763	509.39883	11.249627	522.3796	492.38025	527.12494	10.3961315	539.97327	511.94315	23186.137449502945
184	4928.747	426.80005	5380.8813	4266.0034	8653.1	67.31253	8759.771	8505.423	1000.0	1000.0	920000	819.543	84.559456	947.5576	44.94067	-823.2662	26.422476	360.88672	4.8067966	366.7712	353.49265	387.6463	4.8793497	393.2968	379.8458	504.15912	4.0731907	509.63696	500.2654	522.6305	3.646156	527.73804	518.3575	23315.663412809372
185	5189.206	179.38995	5513.575	5006.569	8973.342	177.293	9176.996	8618.697	1000.0	1000.0	925000	819.93274	86.38871	948.90015	29.346888	-823.445	26.323656	365.20404	7.2114925	373.26456	353.88034	390.59073	6.8979774	398.5661	379.76392	511.32904	6.3346376	517.70166	501.87445	528.5419	6.194425	534.91315	518.95197	23444.122178792953
186	5147.8833	169.27089	5408.57	4939.6616	9114.154	87.3762	9210.8955	8931.547	1000.0	1000.0	930000	821.8167	84.71854	948.5004	56.315014	-825.3781	26.568432	356.3152	4.2863674	361.6977	349.85754	383.24554	3.1316893	386.99783	378.54205	500.4488	6.516537	509.41794	490.8128	518.88007	5.833891	526.855	510.13403	23574.16360425949
187	4818.586	261.4028	5255.4385	4486.8765	8905.539	126.95923	9108.538	8692.841	1000.0	1000.0	935000	822.0632	85.59485	952.0388	48.97727	-825.7711	26.172993	365.6692	7.8151855	379.9665	358.7837	391.89703	6.8884277	404.72043	385.82996	509.21332	8.698818	524.6095	501.64633	527.08826	7.81004	540.9692	520.14014	23703.861129522324
188	5024.499	231.8844	5381.3975	4651.297	9213.74	96.29442	9364.919	9036.177	1000.0	1000.0	940000	822.7325	85.046394	947.8741	36.139793	-826.44025	26.911413	359.86554	4.145075	367.19745	354.51913	387.09357	3.8614469	394.1006	382.89035	502.2417	4.3634577	508.38846	495.46234	520.8835	4.170913	527.2488	514.6229	23832.965571165085
189	5317.3467	123.81756	5474.445	5147.829	9115.424	207.1125	9455.426	8654.08	1000.0	1000.0	945000	824.10333	83.42368	952.00714	29.97365	-827.9373	26.352966	357.3939	4.178869	363.43576	350.50995	384.6726	3.7538562	390.23584	378.51096	500.36523	4.441117	506.60553	493.54742	519.0296	4.1525626	524.636	512.4653	23962.007491350174
190	5294.0244	406.29166	5770.2705	4557.7915	8881.173	84.24269	9022.746	8757.908	1000.0	1000.0	950000	825.15027	84.07148	952.31885	11.689212	-828.9743	25.570013	356.60553	4.888988	361.68423	347.8661	383.61588	4.785886	387.92233	375.24298	500.23135	4.488342	506.32965	492.6844	518.7086	4.194478	524.16205	511.48172	24091.54716014862
191	5143.253	429.10925	5876.984	4583.4126	8648.057	146.19588	8830.815	8353.984	1000.0	1000.0	955000	825.24896	87.52353	951.4208	-8.421738	-828.69574	25.155043	360.69965	5.416279	369.82663	353.40817	387.43228	5.2147784	396.44043	380.71213	503.78058	5.325534	510.97833	496.82388	522.1176	5.0334554	529.0306	515.1577	24221.12962245941
192	5505.822	185.88683	5724.992	5190.3887	9160.242	375.2327	9439.868	8052.351	1000.0	1000.0	960000	825.5561	89.204735	951.8704	-12.427111	-829.325	25.715916	359.43668	4.1993113	364.29037	351.73193	385.50772	3.6252599	389.1779	378.73138	505.40195	5.287485	512.48413	496.54416	522.7495	4.7141643	529.1604	514.6846	24349.890537261963
193	4999.1533	364.502	5465.035	4582.549	8981.506	110.191055	9162.871	8799.285	1000.0	1000.0	965000	825.8713	88.75833	956.65625	-13.611825	-829.7939	25.813292	365.5271	10.411248	381.92172	353.69843	391.11493	9.69436	406.4609	380.24185	511.4793	10.001817	527.06104	499.7359	528.7114	9.655591	543.86694	517.64465	24478.849984407425
194	4993.9165	316.8671	5456.482	4568.1895	8987.996	104.49986	9150.305	8784.878	1000.0	1000.0	970000	826.57666	87.07682	956.71466	12.945356	-830.1697	25.91883	359.999	6.2929335	365.63492	348.51605	386.94296	5.698862	391.44528	376.2295	503.2127	6.395404	510.7353	492.94473	521.5037	5.8878345	527.9623	511.67813	24607.989916801453
195	5262.8896	454.47827	5965.463	4701.997	9022.092	139.36429	9264.072	8823.366	1000.0	1000.0	975000	826.61	87.90882	954.0486	7.15738	-830.2511	26.526663	363.73627	3.5535693	370.04428	359.83197	389.8644	2.9326487	395.54578	387.63892	508.4245	5.2281375	515.198	500.7219	526.03656	4.447432	531.8669	519.58	24737.858940839767
196	5174.8267	340.13144	5434.454	4504.198	8708.274	76.629555	8771.894	8485.328	1000.0	1000.0	980000	826.9641	89.85233	954.9706	-4.001866	-830.6124	26.097454	357.72284	9.929998	371.69263	341.89447	384.31857	9.179103	397.12234	369.60843	502.1757	9.706074	516.0502	487.28156	520.712	9.200954	534.1507	506.54608	24867.982364177704
197	5260.1846	148.01884	5549.015	5127.709	9215.95	114.92988	9480.174	9052.926	1000.0	1000.0	985000	827.39044	91.745804	962.6625	-6.5733852	-831.1436	26.641281	366.35727	3.307208	372.24762	363.27582	392.2514	2.9881284	396.84366	389.4767	511.05957	4.280245	519.1961	507.58447	528.7403	3.7003453	535.80133	525.35583	24998.123301506042
198	5033.428	257.5811	5267.839	4558.3364	9235.011	115.03507	9400.602	9030.038	1000.0	1000.0	990000	828.74316	90.116516	957.556	-15.335329	-832.407	26.8749	366.47876	3.2970366	370.67407	362.24673	392.68192	3.1314318	397.24768	389.2869	509.7718	3.3778918	514.6559	504.18195	527.63525	3.1952393	531.58734	522.1525	25127.708763360977
199	4883.046	265.4754	5364.1387	4613.5	8734.22	86.96475	8865.622	8597.635	1000.0	1000.0	995000	830.2927	88.11347	961.886	-20.490408	-833.9652	26.632288	367.45636	7.744659	381.42557	357.6423	393.4109	6.679462	405.25006	384.80252	511.2188	8.861282	527.722	500.88144	528.7446	8.101979	543.79425	519.2247	25257.210059165955
200	4936.9897	337.6468	5500.1494	4580.1924	8694.8	109.29152	8843.72	8517.04	1000.0	1000.0	1000000	831.4298	87.352295	960.5126	-16.344673	-835.0883	26.850632	371.97458	6.5016522	379.53845	363.3037	398.20776	6.361431	405.77234	389.29712	513.6317	5.5980034	519.5201	506.15564	531.70715	5.531007	537.6592	524.57825	25387.049404859543
201	5047.9937	275.38916	5432.9673	4694.335	8854.151	146.5332	9035.703	8574.325	1000.0	1000.0	1005000	833.4904	86.44286	964.30914	-25.253826	-837.232	27.015932	364.96368	7.211338	374.8585	356.70908	390.80832	6.7535987	400.38132	383.4407	510.41754	7.121902	518.91614	502.00266	527.7293	6.7317996	536.11633	519.88574	25516.21384859085
202	5059.3154	144.73605	5267.5654	4872.8696	9101.457	119.67728	9242.716	8837.156	1000.0	1000.0	1010000	835.4269	85.69558	960.1539	-24.15192	-839.2555	26.22574	367.2956	7.2936783	375.4109	358.1115	393.42398	6.5895734	401.7587	385.85147	510.55414	7.7125974	520.4474	499.2628	528.44666	6.952616	537.266	518.3248	25646.14861726761
203	4984.205	303.7959	5349.6035	4682.7896	9209.209	120.5196	9379.398	9030.408	1000.0	1000.0	1015000	837.57056	84.20274	961.6597	-40.856773	-841.202	26.13198	370.61597	7.325408	379.38913	362.06033	396.4361	6.5119557	404.48727	389.25604	513.6517	8.581504	526.3187	502.7712	531.5362	7.706419	542.39136	521.65186	25776.07710123062
204	5013.6035	360.17886	5344.207	4317.2173	8885.674	62.476692	8962.197	8775.355	1000.0	1000.0	1020000	839.88904	80.69034	968.37744	-41.612526	-843.4586	26.183723	368.36877	5.91867	375.18484	359.27957	394.42685	5.5416727	400.17566	385.3043	511.4431	6.1512685	520.2533	504.5619	529.46484	5.660191	537.19	522.8232	25905.75984311104
205	5128.913	396.93152	5617.708	4668.5405	8772.39	61.703144	8864.475	8643.191	1000.0	1000.0	1025000	841.5715	77.97636	967.85376	-39.074825	-845.2515	26.645218	372.18878	6.767543	384.61328	366.02625	397.93643	5.994586	408.5548	392.30676	515.55035	7.248015	529.7037	509.66357	533.17664	6.7896934	546.28326	527.16113	26036.16078567505
206	5067.9985	417.77853	5698.762	4385.269	9183.378	189.33853	9498.901	8867.91	1000.0	1000.0	1030000	843.6347	74.45343	965.5347	-39.549324	-847.2401	26.067831	369.7038	7.306251	378.41708	361.0537	396.1569	6.778373	405.09988	387.60367	510.89346	7.159422	522.1454	504.3959	529.2963	6.72635	539.41254	523.03235	26165.468351602554
207	5010.7783	384.52933	5551.3687	4531.139	9115.858	67.44116	9201.045	9014.827	1000.0	1000.0	1035000	845.1555	72.301476	969.917	-34.76412	-848.809	26.134668	361.9227	5.0387135	365.78708	352.0167	388.9251	4.2985053	391.62433	380.37994	504.02432	6.2502155	510.3276	492.3498	522.62177	5.1819043	527.2145	512.6962	26294.74932384491
208	5143.148	206.96054	5451.0894	4883.7207	8988.283	109.47788	9161.82	8793.153	1000.0	1000.0	1040000	846.46173	70.38282	968.40234	-42.91507	-850.169	26.153841	366.5288	6.7363677	372.87427	355.03748	392.30646	5.309247	397.38425	383.2816	510.82724	9.084597	519.05554	495.06274	528.39307	8.033992	535.68005	514.434	26424.824656248093
209	5151.6826	419.2574	5649.0503	4597.607	8556.925	98.135376	8668.432	8396.416	1000.0	1000.0	1045000	847.77747	69.07096	967.32574	-45.35801	-851.5124	26.887812	365.68533	9.718763	383.51624	357.17618	392.08954	8.710409	407.7875	384.3949	508.79376	10.416547	528.50525	499.77625	526.84827	9.554789	544.7613	518.64166	26555.27181482315
210	5349.1343	150.46832	5548.164	5091.071	8974.148	133.35406	9269.423	8814.954	1000.0	1000.0	1050000	849.0097	67.80517	967.9176	-32.06549	-852.8247	26.455065	362.79135	7.042254	372.50195	350.88562	389.14062	5.8554363	397.5584	379.51544	506.79907	8.794181	518.2704	491.5605	524.8144	7.7145805	534.99927	511.4719	26685.76710510254
211	5024.7295	410.39868	5528.456	4584.497	9018.294	1297.5645	9680.053	5143.933	1000.0	1000.0	1055000	850.6758	63.158836	965.5334	-44.467068	-854.1978	25.755327	371.41357	8.36687	383.43668	358.3511	397.74457	7.751432	408.5062	385.06915	512.9818	8.053525	525.74286	502.3469	531.2782	7.4428186	542.86127	521.057	26816.050992012024
212	5218.5366	236.43245	5493.5825	4818.621	8860.568	92.00934	9060.529	8736.097	1000.0	1000.0	1060000	851.4964	63.176327	966.2105	-54.133923	-855.1986	25.923485	360.36057	9.072696	370.03766	347.17444	387.6911	8.063994	396.76883	375.65265	501.98892	10.227543	512.6879	489.0753	521.30225	9.071748	529.75275	508.86496	26945.28054499626
213	4645.0293	1021.20905	5382.3286	2619.766	8779.141	107.99911	8987.289	8589.967	1000.0	1000.0	1065000	852.2232	63.917896	970.01495	-68.884186	-856.0094	25.58505	370.98615	3.7782328	374.8675	364.5574	397.6081	4.050363	401.5085	390.27692	511.07993	9.996629	518.81274	492.04587	530.1587	6.757156	536.4153	518.1709	27075.412115573883
214	5305.9736	239.55809	5561.164	4914.428	8831.111	332.47394	9143.522	7888.9873	1000.0	1000.0	1070000	853.73944	62.61679	970.1092	-99.0818	-857.4347	24.743902	368.3147	6.940395	379.07214	361.7605	393.85574	6.3868446	403.79422	388.20453	513.1113	6.983829	523.6184	504.561	530.6405	6.5249405	540.38477	522.9314	27204.684024095535
215	5356.5615	295.44696	5836.8696	5015.7285	9448.123	75.760925	9592.183	9323.276	1000.0	1000.0	1075000	854.95654	60.627983	971.7335	-91.11973	-858.4756	26.455894	373.67633	6.1409273	383.0008	366.38455	398.65497	5.2317395	406.16507	392.16876	518.6378	8.14478	531.2859	509.661	535.9608	6.94051	546.7942	528.45624	27335.131294727325
216	5110.664	241.30313	5454.94	4823.718	9201.178	703.8673	9712.581	7128.4087	1000.0	1000.0	1080000	856.7046	57.513763	974.28876	-111.97889	-860.3745	25.815187	367.22223	6.6409664	375.82956	357.22293	393.6972	5.9150906	401.45453	384.9943	509.53424	6.7196403	517.9632	498.65732	528.3029	6.3607607	536.1457	518.17377	27465.859446525574
217	5217.1025	290.66827	5582.8486	4899.5576	9241.635	90.66688	9396.397	9100.602	1000.0	1000.0	1085000	857.8811	56.095165	971.16956	-73.94674	-861.4942	26.184467	377.44867	5.2494955	384.3335	368.68875	402.93097	4.877783	409.2665	394.72296	519.7487	5.158382	527.01056	512.0407	537.70447	4.6640396	543.883	530.27203	27595.137387514114
218	5393.703	62.523987	5467.4526	5290.7124	8894.124	178.85283	9149.473	8543.4375	1000.0	1000.0	1090000	858.9089	55.156372	970.0301	-39.946285	-862.7398	25.28331	374.99603	5.2729726	384.59073	369.66016	400.36685	4.431935	408.66388	395.76666	518.60895	6.7539334	529.60065	511.91855	536.1882	5.987445	546.2232	530.4529	27724.880229711533
219	5144.6	223.88803	5451.8804	4897.8486	9256.818	75.88811	9383.265	9121.183	1000.0	1000.0	1095000	859.9643	55.027004	974.2994	-53.528133	-863.6642	25.798159	374.84866	4.653901	380.3082	368.4301	400.26544	4.0270963	405.125	394.63052	518.425	5.8619466	525.486	511.201	535.7939	5.154893	541.748	528.8964	27855.337636709213
220	5242.535	418.04785	5874.3223	4565.774	9148.628	81.098694	9260.755	9017.999	1000.0	1000.0	1100000	860.7891	54.537144	976.5255	-33.24001	-864.4517	24.929081	375.3916	5.4170656	382.76572	368.23672	400.63153	4.5591855	406.91174	395.2115	519.3497	7.105437	528.25665	508.96356	536.5426	6.0816746	544.2836	527.4716	27985.71754384041
221	5218.507	123.79383	5340.699	5006.9478	8988.766	115.46399	9143.951	8770.744	1000.0	1000.0	1105000	861.8213	53.805725	975.4166	-33.423317	-865.5508	25.623528	377.89896	4.7167873	384.81213	371.26498	402.5987	4.251764	408.64853	396.31015	522.9335	4.9795475	530.6471	516.765	539.633	4.648464	546.86584	533.78064	28115.457642555237
222	5022.29	249.36455	5380.796	4671.363	9292.406	175.58124	9677.052	9061.276	1000.0	1000.0	1110000	862.20013	53.238876	972.4904	-20.292143	-865.7435	25.829535	384.5816	6.440795	396.7372	378.14868	409.07037	5.7985115	419.51672	402.39728	528.3544	7.273744	542.74225	522.8526	545.2715	6.550876	558.1491	540.6462	28245.09149479866
223	5215.712	276.3917	5684.5435	4914.845	7389.456	2141.0674	9051.025	1746.9446	1000.0	1000.0	1115000	862.96606	51.73054	973.5986	4.3809075	-866.6082	25.037115	371.50992	3.8951535	375.06674	364.12643	397.65997	3.8234234	401.11374	390.3983	513.371	3.1619384	516.7049	507.80765	531.62146	3.1926806	534.9076	525.81366	28374.8555893898
224	5295.413	175.72629	5473.4595	5086.3345	9030.486	245.16905	9329.858	8475.829	1000.0	1000.0	1120000	863.7816	51.389942	974.5236	39.473476	-867.3918	25.052965	371.53766	5.41013	379.0175	364.13	397.70746	5.236896	405.8381	390.8318	513.58545	5.255282	521.5211	506.25674	531.4383	4.7858257	538.0015	524.8009	28504.5409283638
225	5142.9155	545.9913	5772.7495	4474.2334	9082.553	163.35802	9447.39	8889.83	1000.0	1000.0	1125000	864.8229	50.622257	973.2196	63.785908	-868.489	25.542345	374.61536	6.2543254	384.86417	365.78387	400.20377	5.7355175	409.13193	391.82538	517.2173	6.4414496	529.0049	509.63937	535.2168	6.1385155	546.2645	527.49915	28634.403987646103
