Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	AverageEpVarUncertainty	StdEpVarUncertainty	MaxEpVarUncertainty	MinEpVarUncertainty	AverageEpVarUncertaintyClipped	StdEpVarUncertaintyClipped	MaxEpVarUncertaintyClipped	MinEpVarUncertaintyClipped	AverageEpStdUncertainty	StdEpStdUncertainty	MaxEpStdUncertainty	MinEpStdUncertainty	AverageEpStdUncertaintyClipped	StdEpStdUncertaintyClipped	MaxEpStdUncertaintyClipped	MinEpStdUncertaintyClipped	Time
72	5368.63	113.879364	5556.094	5218.7856	7968.164	186.34389	8392.33	7760.4717	1000.0	1000.0	360000	787.3055	95.96197	906.05707	205.95688	-790.5705	19.96102	1974.9662	69.34816	2080.9917	1864.1332	2189.2056	62.160374	2286.9387	2091.5957	2727.7668	72.72499	2828.5547	2607.4497	2874.8555	68.3921	2972.0	2761.5881	6897.734350681305
73	5394.161	136.02559	5577.089	5240.7153	8776.188	117.28923	8922.051	8568.611	1000.0	1000.0	365000	788.93524	95.94699	902.09344	212.29863	-792.1656	19.6718	1929.6989	70.70199	2054.408	1870.066	2151.8818	59.77637	2257.595	2099.922	2669.2786	87.36152	2822.9634	2598.0435	2826.1292	76.60933	2960.3127	2762.4556	6995.640600681305
74	5506.0986	199.51535	5872.357	5313.31	8038.514	762.0997	8876.595	6601.3535	1000.0	1000.0	370000	790.72705	94.64008	906.3833	227.16212	-793.86304	20.156282	2000.5094	36.37807	2065.8044	1958.0083	2209.4058	29.79207	2262.3252	2174.6953	2764.0117	46.229275	2845.4553	2708.6562	2906.9417	41.640453	2980.9258	2859.0217	7093.618795156479
75	5408.2124	135.0101	5560.5474	5191.7446	7478.5186	74.46082	7641.7163	7347.5513	1000.0	1000.0	375000	792.41754	93.102554	906.50806	220.65823	-795.7949	19.286186	1959.9447	49.248306	2024.9005	1892.677	2176.039	43.44179	2232.91	2116.629	2709.52	56.998047	2784.771	2631.9429	2860.8674	50.692497	2928.8674	2790.3699	7191.106465101242
76	5427.835	244.43661	5790.5454	5020.6367	8293.409	143.18289	8539.296	8073.6187	1000.0	1000.0	380000	793.41864	92.79471	905.8973	229.76262	-796.49536	19.216084	1987.0496	44.437737	2056.3752	1932.5094	2200.3584	39.78177	2259.9873	2149.7708	2739.2495	45.28064	2815.6462	2686.8	2886.6565	41.925194	2955.4155	2836.5955	7288.535729408264
77	5474.848	205.91747	5720.359	5184.392	7835.0835	1944.713	8667.987	2014.2374	1000.0	1000.0	385000	794.3717	92.47533	911.32623	230.5431	-797.4988	19.336124	1927.2633	29.465363	1969.2891	1876.9216	2151.4736	25.573626	2188.0535	2109.3335	2660.6204	36.026268	2706.4424	2599.7107	2819.7751	31.85817	2861.6472	2764.714	7385.997571229935
78	5401.2773	200.414	5587.0767	5019.8623	8409.803	158.91243	8718.779	8098.627	1000.0	1000.0	390000	795.1828	92.34083	908.98254	230.85416	-798.137	19.275978	1982.4557	46.342205	2059.7139	1919.3496	2196.6055	38.84048	2263.3333	2147.32	2732.6462	58.937828	2822.3948	2640.009	2882.08	49.516094	2959.3262	2806.1853	7483.262972831726
79	5338.214	254.9572	5645.99	4957.4014	8453.193	333.954	8858.916	7539.1094	1000.0	1000.0	395000	796.5368	91.843605	910.4364	231.05978	-799.5463	19.539188	1949.3933	68.27245	2035.7715	1848.5874	2171.4976	53.74363	2237.5571	2095.8022	2680.4368	99.886955	2808.8762	2523.1301	2839.6208	82.63958	2946.4094	2710.779	7580.378223180771
80	5359.72	212.75253	5650.6523	4986.6816	8672.635	114.55779	8812.597	8440.301	1000.0	1000.0	400000	796.97186	92.14911	908.3136	224.57324	-800.0062	19.709429	1985.3176	73.378044	2098.7732	1911.4634	2202.1255	63.439636	2301.4814	2137.5684	2727.6616	84.757355	2850.949	2624.403	2879.1184	76.24536	2993.3557	2790.909	7678.8471739292145
81	4800.1533	930.1216	5673.721	3006.425	7977.725	202.15201	8119.16	7433.104	1000.0	1000.0	405000	797.37885	92.43421	908.11633	223.27512	-800.2867	20.2963	1942.6887	48.7863	1982.5662	1848.3668	2168.108	50.58581	2230.5225	2079.1497	2665.3462	68.841	2742.7979	2578.5117	2828.4067	50.955776	2881.6191	2752.1497	7776.605776309967
82	5445.163	172.98544	5593.0312	5123.5366	8194.335	250.18353	8560.663	7732.367	1000.0	1000.0	410000	797.6416	94.49378	913.27954	216.04984	-800.9303	20.208366	2000.4402	67.27844	2089.585	1890.0492	2213.2817	57.09997	2289.0703	2119.5647	2748.6028	82.42424	2857.8171	2613.9165	2898.1458	71.81675	2992.009	2780.944	7874.764624118805
83	5363.1816	206.97527	5749.0063	5167.8086	7970.3438	1606.7833	8697.893	3157.4504	1000.0	1000.0	415000	799.3114	94.57358	914.8457	202.62828	-802.3199	20.204609	1982.4541	34.39313	2045.4136	1945.2808	2198.001	30.658339	2254.4253	2163.5332	2727.6948	37.86683	2793.7537	2693.8083	2879.9895	33.98009	2940.3152	2845.9844	7972.415155649185
84	5464.46	154.55045	5686.0005	5319.51	8278.651	149.29105	8497.521	8037.6636	1000.0	1000.0	420000	800.2673	95.70225	915.13885	197.0114	-803.5834	20.433462	1984.7676	34.12568	2039.4637	1944.9911	2202.9673	31.821577	2253.6035	2164.5557	2721.072	33.05725	2773.552	2685.1267	2875.4534	31.468618	2925.5923	2838.9558	8070.254830360413
85	5388.578	170.52052	5588.3447	5176.1094	7549.4795	2036.9639	8570.243	1659.1937	1000.0	1000.0	425000	800.58655	98.77782	915.7383	185.71196	-803.623	20.318295	2007.2773	50.279964	2071.4045	1925.9304	2222.2017	42.255077	2276.742	2153.7903	2747.8362	61.756172	2823.876	2649.7031	2898.7832	54.85072	2968.1685	2810.4783	8168.118309736252
86	5369.7725	159.36786	5646.902	5164.612	8077.5835	1237.3229	8950.737	4537.7593	1000.0	1000.0	430000	801.96027	100.62569	918.18085	176.04166	-805.16943	20.811178	1984.9763	41.90526	2057.8489	1936.4995	2203.3875	36.11948	2268.1636	2162.5254	2719.5671	50.42107	2796.7307	2660.6926	2874.516	44.829674	2948.206	2824.3894	8266.13863658905
87	5413.511	221.88322	5790.6206	5170.568	8393.946	165.10997	8667.716	8085.0234	1000.0	1000.0	435000	803.2627	101.31582	916.9512	161.4752	-806.199	21.457073	1963.1855	44.175987	2026.0377	1889.234	2186.662	37.909706	2239.3328	2124.981	2688.4607	55.472645	2769.1394	2595.8474	2847.8843	48.700726	2916.3987	2764.3035	8364.182495594025
88	5384.727	190.86305	5622.6187	5110.701	8699.898	142.36023	8997.906	8451.053	1000.0	1000.0	440000	804.9661	100.36202	919.5261	163.18446	-808.2922	21.42965	1996.3821	50.325005	2057.1743	1928.4325	2213.436	44.922882	2264.651	2153.1777	2731.0415	54.272385	2805.3638	2659.8003	2884.7124	49.817627	2951.2659	2819.225	8461.664592504501
89	5389.693	349.26157	5794.4463	4743.851	8383.477	292.7571	8619.011	7545.872	1000.0	1000.0	445000	806.7636	98.71984	926.22656	144.7853	-810.16833	21.309975	1972.0745	33.252773	2017.7999	1930.9412	2193.6772	31.01253	2235.4792	2154.6746	2699.8193	30.444372	2741.7747	2665.699	2857.6716	29.407495	2899.1643	2824.8125	8560.048946142197
90	5330.286	282.87238	5668.3647	4824.4775	8410.695	127.059326	8714.304	8287.598	1000.0	1000.0	450000	808.82666	97.01196	926.18713	154.30724	-812.2302	21.467087	1984.0261	70.041534	2063.1025	1867.6595	2206.8306	55.798283	2273.1858	2114.5254	2703.1116	96.44662	2801.0864	2542.0322	2863.9888	82.39503	2950.9502	2726.5537	8658.559392213821
91	5324.9424	336.54657	5667.7	4730.21	8539.338	378.40866	8887.957	7802.8433	1000.0	1000.0	455000	810.6946	96.20724	926.1809	164.09567	-814.0348	21.032091	2029.4467	34.950314	2081.2417	1985.8716	2248.0474	30.20474	2292.2512	2210.6575	2747.9106	40.91936	2811.1487	2697.9573	2905.893	36.192497	2959.2	2862.2717	8756.287767410278
92	5464.529	181.24864	5626.1997	5124.757	8735.402	190.84656	9051.898	8277.59	1000.0	1000.0	460000	812.1584	95.44025	925.6746	171.54634	-815.3134	20.678606	2039.8597	20.661135	2077.4194	2015.2394	2254.553	15.382672	2282.679	2236.5283	2771.6838	31.430738	2828.5076	2732.7478	2923.3408	26.811432	2971.369	2890.1228	8854.190385818481
93	5544.818	168.8755	5770.7847	5314.6055	8173.2593	1991.6417	9066.1875	2216.0186	1000.0	1000.0	465000	813.04877	96.379295	925.8268	170.66939	-816.4512	21.077553	2006.9594	64.53906	2131.8694	1955.5371	2228.562	57.51791	2339.588	2183.8599	2723.5083	69.20784	2857.6675	2663.636	2883.7522	62.74588	3005.1638	2831.0208	8952.454317569733
94	5462.911	272.56686	5890.0806	5190.603	7835.172	1328.21	8696.446	4485.985	1000.0	1000.0	470000	813.7917	97.32867	927.7647	141.36519	-817.3286	21.310349	2034.3164	70.59802	2161.8599	1958.9342	2256.2354	63.63158	2371.6577	2185.299	2742.0464	73.60487	2870.593	2675.4358	2902.8894	68.43829	3023.9502	2836.9873	9050.785616874695
95	5352.4946	227.72322	5610.822	4976.5225	7907.169	1585.1093	8756.264	3341.7336	1000.0	1000.0	475000	814.6231	98.35366	929.616	164.92719	-817.9269	21.505898	2062.9463	53.12562	2130.3665	1976.4635	2281.479	46.294674	2338.4712	2208.0962	2771.9165	62.83607	2852.3975	2665.4097	2930.442	55.296772	3001.909	2837.9626	9148.946003437042
96	5574.7124	270.30127	5987.73	5140.176	8435.33	672.5642	8994.185	7006.023	1000.0	1000.0	480000	815.93896	99.02551	943.9139	158.77274	-819.0535	21.761501	2029.7595	22.5445	2059.1946	1995.4873	2248.2876	22.428507	2277.123	2214.2192	2749.9976	18.620474	2774.277	2724.966	2906.563	18.549587	2930.7266	2880.1743	9246.93108534813
97	5310.8423	196.58263	5582.8877	5046.9595	8145.6826	863.16144	8933.144	5679.4023	1000.0	1000.0	485000	817.1596	100.08573	942.2893	134.39996	-820.7395	23.250505	2037.5955	30.204435	2086.6033	1994.6458	2253.6833	25.560534	2295.8218	2216.4434	2761.014	38.92965	2820.7295	2714.2341	2917.6294	33.18501	2970.29	2875.2249	9344.564194917679
98	5481.8896	230.08995	5828.321	5234.3755	8476.393	546.9513	8785.347	6854.059	1000.0	1000.0	490000	819.527	99.627884	947.5364	139.42564	-822.7732	22.220154	2009.8639	68.49628	2102.8752	1920.8649	2229.7485	60.551044	2309.7595	2149.8398	2731.4739	75.0124	2840.238	2638.8135	2891.081	68.23378	2988.9856	2805.8984	9442.950448513031
99	5298.474	156.07115	5555.9395	5125.0967	8014.0127	1455.4486	8709.342	3660.9033	1000.0	1000.0	495000	822.04755	98.15124	952.3914	131.0589	-825.4132	22.542732	2100.312	40.447144	2150.498	2051.7139	2313.196	34.89218	2359.148	2272.6055	2817.2427	47.208694	2877.9395	2756.338	2971.0894	41.400326	3023.5945	2920.0098	9540.888716697693
