Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
35	585.5996	53.841625	676.7315	538.2655	494.40396	199.9775	600.52594	-97.651085	1000.0	1000.0	175000	6.8484263	1.4952933	14.990498	-0.46997213	6.848529	1.4941051	14.082113	0.4537058	-6.956161	0.71916133	989.0406730175018
36	595.10333	66.383965	669.7543	470.58875	631.9898	45.503555	699.2123	561.2692	1000.0	1000.0	180000	6.8439174	1.5064434	13.848124	-0.014967442	6.843901	1.5052179	13.981417	0.2526865	-6.951849	0.70890284	1017.4213118553162
37	568.18	36.358562	631.90814	521.2089	572.473	38.693207	628.7652	510.75894	1000.0	1000.0	185000	6.8127294	1.519736	13.896455	-1.3279395	6.8129177	1.5186034	13.776686	-0.7581167	-6.921228	0.71394295	1045.417368888855
38	643.63556	63.465355	728.64496	576.5996	615.4275	35.11065	677.5051	568.9544	1000.0	1000.0	190000	6.7747297	1.5149289	14.173979	-0.09264612	6.7748547	1.5140775	13.77719	0.29922533	-6.880589	0.70704687	1074.318316936493
39	578.1229	109.70218	767.4403	481.8919	707.23584	46.15791	801.78107	636.8756	1000.0	1000.0	195000	6.7829747	1.5249983	14.070078	-0.5723119	6.7832065	1.5241338	14.97843	0.116518974	-6.8866673	0.71086377	1103.0223007202148
40	648.8248	61.138496	740.77014	579.49695	635.76904	42.846504	691.78625	570.6927	1000.0	1000.0	200000	6.8149376	1.5253471	14.027824	-0.87586784	6.814895	1.5249631	13.663979	0.019034386	-6.9133635	0.6990039	1131.821329832077
41	674.06915	45.80867	749.51556	629.8125	735.29315	36.127308	805.23016	669.786	1000.0	1000.0	205000	6.867733	1.5221591	14.047285	-0.094596386	6.867943	1.5213171	14.375875	-0.47036266	-6.9646087	0.6969147	1160.271488904953
42	689.4309	29.843607	739.23425	656.5129	707.13007	50.10277	794.01495	618.6659	1000.0	1000.0	210000	6.8932986	1.5164909	13.728975	-1.3006177	6.893161	1.5161698	14.489323	0.42392588	-6.992137	0.6956838	1189.2152528762817
43	692.5603	44.89082	770.31177	643.0349	767.8565	18.241066	791.48193	731.14404	1000.0	1000.0	215000	6.939428	1.5220802	13.751091	-0.08797407	6.9396467	1.5209756	14.585025	-0.7420211	-7.0328517	0.6956137	1217.4584288597107
44	542.4928	339.99948	776.07794	-129.75244	656.4464	29.858849	701.83203	585.5506	1000.0	1000.0	220000	6.989535	1.5281893	13.9819565	-0.20099258	6.9895945	1.5280585	13.672041	-0.8430948	-7.0816507	0.68653977	1245.5137939453125
