Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
53	3897.5457	325.40765	4222.045	3470.1653	4013.774	665.32574	4701.437	2456.9385	1000.0	1000.0	265000	271.55838	135.33849	407.53668	-92.19752	271.54544	135.34576	412.85733	-103.70749	-272.01614	185.38179	5695.309713125229
54	4201.5674	194.52576	4548.0903	3949.6223	2764.9888	1531.341	4320.0737	-156.61115	1000.0	1000.0	270000	273.70285	134.94249	412.14026	-62.73577	273.69406	134.9473	410.49948	-54.9028	-274.20966	186.62753	5846.15695309639
55	3216.6067	1348.4948	4052.8372	526.2578	3929.0688	1351.2611	4773.288	-28.36502	1000.0	1000.0	275000	276.5099	134.55276	413.40152	-61.023697	276.49524	134.56546	409.95328	-76.278946	-277.19498	185.92215	6005.933608055115
56	3630.9836	188.667	3939.1033	3347.4543	4013.8374	479.5775	4522.8174	2806.905	1000.0	1000.0	280000	277.57523	134.94138	412.93933	-70.60882	277.56116	134.95686	414.70828	-129.20944	-278.3905	188.91493	6176.939414978027
57	3189.9998	1372.1875	4281.703	584.12683	3610.4277	1115.4327	4394.3726	1053.454	1000.0	1000.0	285000	279.26886	134.89989	412.71442	-296.5103	279.25537	134.91673	415.68796	-98.763275	-279.99628	186.23813	6327.104192972183
58	3596.561	506.2979	4224.422	2914.9421	3707.2278	232.05727	4183.472	3311.438	1000.0	1000.0	290000	280.672	135.155	417.03354	-61.98092	280.65256	135.18321	418.29715	-81.04958	-281.424	191.69952	6475.347213029861
59	4023.1284	188.6368	4282.7515	3770.686	3466.5164	1214.502	4595.405	765.7488	1000.0	1000.0	295000	282.6414	134.43773	414.6693	-55.311058	282.61877	134.47594	417.50977	-60.412018	-283.45355	190.27588	6623.101812839508
60	3268.684	1472.6414	4478.4067	489.11914	3652.8113	521.1101	4026.0918	2152.309	1000.0	1000.0	300000	284.32956	134.0896	417.84924	-129.15382	284.30585	134.12666	417.55716	-79.953445	-284.899	190.93857	6768.76904797554
61	3752.589	288.7712	4202.8604	3374.6384	3747.9478	1066.4414	4286.0195	572.9291	1000.0	1000.0	305000	285.5842	134.16731	426.7655	-103.410416	285.56042	134.20564	417.10135	-130.27927	-286.40414	191.2853	6906.854721069336
62	3957.5535	117.300476	4115.296	3769.4453	3482.5156	583.17346	3933.3296	2033.9845	1000.0	1000.0	310000	287.18616	133.4091	422.68857	-98.23349	287.1665	133.43817	419.29526	-126.768295	-287.6401	191.83847	7037.489995956421
63	3827.39	489.73254	4393.085	2918.378	3223.4768	386.4824	3748.011	2604.7524	1000.0	1000.0	315000	288.9348	132.03906	419.5719	-75.01274	288.91742	132.0636	416.81845	-103.64952	-289.698	189.23718	7172.427287101746
64	3552.2827	377.11963	4276.818	3215.3037	2608.5093	1911.1967	4561.415	-288.46936	1000.0	1000.0	320000	290.40033	131.59224	422.5607	-55.59087	290.38632	131.61278	418.67575	-50.07715	-290.99954	186.7889	7343.862003087997
65	3747.8276	299.83395	4040.3108	3306.096	3038.762	1624.6564	4555.702	42.198627	1000.0	1000.0	325000	291.6256	131.02977	423.85965	-93.17018	291.61548	131.03546	428.60498	-107.391815	-292.3289	189.24707	7498.482882976532
66	3955.015	255.37411	4345.2524	3687.8318	3303.1753	1014.9604	4032.5608	414.19226	1000.0	1000.0	330000	293.40735	130.12476	421.89	-34.03054	293.39832	130.12704	416.39548	-112.62272	-294.04788	190.77307	7653.300364971161
67	3101.2559	1552.8186	4458.3257	92.93541	4453.843	264.7278	4864.9043	4002.1702	1000.0	1000.0	335000	294.2383	129.74838	419.59665	-72.91185	294.23126	129.75189	424.902	-73.458664	-294.33508	189.60643	7811.984452962875
68	4299.8257	304.04538	4675.191	3991.0205	3720.0195	1248.1161	4888.871	1099.0142	1000.0	1000.0	340000	295.1731	129.33856	419.49918	-50.642624	295.16364	129.34494	419.33203	-42.9948	-296.17032	187.082	7943.323665142059
69	4151.728	492.65247	4708.0547	3335.6152	3970.6758	1185.0092	4673.8926	476.39218	1000.0	1000.0	345000	296.78616	128.99533	425.91614	-82.994255	296.7775	128.99976	426.39764	-51.742268	-297.5935	188.35707	8086.249280929565
70	3843.664	255.22223	4102.282	3469.5024	4361.05	176.89786	4576.1055	3980.4258	1000.0	1000.0	350000	298.46054	128.72472	425.95755	-55.055447	298.45325	128.72832	422.96967	-34.5509	-299.26215	186.72018	8236.37701010704
71	2723.546	1800.5447	4833.494	518.00745	2291.2993	1341.115	4248.705	110.24515	1000.0	1000.0	355000	300.0547	128.45895	425.96384	-71.81131	300.04413	128.46613	425.35748	-45.9148	-300.7403	188.50142	8391.816581010818
72	2681.8013	1216.0332	3861.0537	473.3849	2777.2776	1413.4974	4361.263	126.43742	1000.0	1000.0	360000	299.9132	129.01076	426.2947	-222.04237	299.90314	129.01416	421.96512	-83.06554	-300.9677	189.22466	8532.973348140717
73	4084.934	269.74484	4530.2383	3679.9387	3059.3958	1313.5039	4398.234	-55.237392	1000.0	1000.0	365000	301.35715	128.11841	426.31766	-26.63026	301.34958	128.12247	424.8559	-51.053802	-301.76724	184.98991	8684.956226110458
74	3511.8745	756.3206	4139.017	2083.507	3484.4133	889.76886	4732.162	1906.863	1000.0	1000.0	370000	302.10602	127.68563	427.98734	-84.92971	302.09885	127.68608	429.10648	-50.089474	-302.69244	188.17755	8842.304944992065
75	4128.3755	282.14847	4580.4873	3772.889	4007.8113	258.7789	4376.362	3529.927	1000.0	1000.0	375000	303.4411	126.7991	427.80634	-182.68486	303.43558	126.800385	431.5299	-101.10477	-304.23776	187.8115	9005.515977144241
76	4070.8054	155.0623	4246.9375	3801.2937	4325.368	260.4774	4843.453	3896.4014	1000.0	1000.0	380000	305.6936	125.70987	425.0114	-24.61184	305.68597	125.71332	430.212	-36.942684	-306.3344	188.28535	9171.05257487297
77	3313.6335	1765.2377	4397.213	-185.68237	3132.6853	1190.3137	4306.3755	1027.6809	1000.0	1000.0	385000	306.08124	126.00089	427.01056	-185.52483	306.0775	125.99979	423.3165	-78.2715	-307.18454	186.27538	9343.183060884476
78	3374.836	585.6128	3819.7412	2233.8074	3879.261	776.4104	4536.1577	1763.3694	1000.0	1000.0	390000	307.2341	125.928	437.30444	-58.557426	307.227	125.93189	429.2433	-84.8387	-307.7237	187.30598	9497.229866981506
