Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
82	217.15813	7.058806	226.58194	207.29506	151.22163	37.385212	224.62514	104.464005	1000.0	1000.0	410000	12.281956	8.677628	23.954695	-44.674263	-12.352066	0.33007583	6669.164384126663
83	251.27344	14.216128	268.81284	228.7965	148.14124	29.560823	193.88214	110.285324	1000.0	1000.0	415000	12.743921	8.460067	22.528542	-42.574265	-12.79834	0.30859962	6750.083959102631
84	214.48767	15.171934	240.57454	198.88667	163.80267	24.369253	203.4658	120.90138	1000.0	1000.0	420000	13.308101	8.294126	24.6189	-39.308777	-13.384239	0.3246888	6831.544823169708
85	247.54175	20.18245	268.75116	216.55823	159.7741	30.871458	213.78528	101.48468	1000.0	1000.0	425000	13.419697	7.928878	23.4364	-40.08622	-13.458865	0.3179319	6913.1191918849945
86	232.39558	30.827322	265.46478	182.29086	132.86798	28.887737	189.14001	93.631096	1000.0	1000.0	430000	13.741658	7.972487	23.733656	-38.57242	-13.798184	0.34549886	6994.025192975998
87	238.97461	29.868471	271.26978	200.11847	167.56958	38.488	224.09929	116.804756	1000.0	1000.0	435000	13.362177	8.287256	24.382595	-38.555553	-13.4224	0.32304224	7074.438983917236
88	213.33804	22.293058	242.87375	180.29626	158.147	19.56419	195.34875	127.74338	1000.0	1000.0	440000	13.241015	8.303741	24.798254	-38.95955	-13.316499	0.28809536	7155.405591011047
89	245.97836	23.755116	280.83563	219.88873	153.8492	24.304771	190.37988	117.003	1000.0	1000.0	445000	13.515299	8.317416	24.035553	-43.2127	-13.574356	0.3289088	7235.937157869339
90	214.60449	13.394939	236.03918	198.43773	164.00479	37.0748	219.04814	87.46879	1000.0	1000.0	450000	13.967161	8.066902	23.965889	-41.130955	-14.038813	0.2732616	7317.530871152878
91	216.05478	15.876678	240.35901	194.71092	164.79065	29.654903	222.14471	119.532036	1000.0	1000.0	455000	12.608068	8.27866	24.039618	-41.291805	-12.665823	0.3094918	7398.574711799622
92	220.42944	16.945154	237.19246	192.52385	162.63335	18.985918	206.09737	130.42946	1000.0	1000.0	460000	13.859195	7.800123	23.52492	-43.133957	-13.927483	0.33362526	7479.129260778427
93	216.93289	13.139514	230.65723	198.35362	152.6797	34.32968	202.17024	75.11773	1000.0	1000.0	465000	13.414719	8.118455	23.126064	-41.388336	-13.468613	0.29354692	7560.454077959061
94	235.94727	36.353924	274.62814	182.07365	158.48286	16.068098	183.86588	133.51225	1000.0	1000.0	470000	13.351824	7.9451084	23.080006	-47.684162	-13.394284	0.28313598	7641.197118997574
95	227.54654	17.437172	259.8321	210.84286	161.07834	36.974953	203.496	90.37014	1000.0	1000.0	475000	12.883383	8.026559	23.104626	-42.61673	-12.927056	0.30802798	7722.153251886368
96	229.58963	16.16174	253.47873	203.2456	167.6274	22.26966	213.44713	130.19727	1000.0	1000.0	480000	13.121823	7.9414916	23.22379	-39.920254	-13.182547	0.28720126	7803.676973819733
97	228.65915	9.55638	238.51933	215.70796	155.34349	25.60771	200.75114	110.09019	1000.0	1000.0	485000	13.496603	7.409433	23.913385	-40.18045	-13.561445	0.27121422	7884.979784011841
98	230.01277	26.101843	259.04916	192.33401	183.25815	31.9431	218.5954	117.13472	1000.0	1000.0	490000	14.427879	7.699443	24.49981	-37.789566	-14.497785	0.32804376	7966.028944015503
99	211.21555	24.70901	240.14424	167.70424	200.39314	16.652346	229.6574	181.63538	1000.0	1000.0	495000	14.281414	7.8039565	24.291285	-37.150238	-14.334104	0.27689287	8046.819443941116
