Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
61	8228.631	257.72324	8506.004	7806.503	7736.966	2066.603	8773.92	1582.9119	1000.0	1000.0	305000	713.7942	105.065216	864.9673	343.3676	-716.2271	25.865053	3330.984461069107
62	8190.9834	297.97842	8577.035	7777.6333	8670.678	146.31105	8855.582	8367.361	1000.0	1000.0	310000	718.2111	105.4576	871.9983	329.60223	-720.4528	27.073875	3379.059457063675
63	8272.252	284.47812	8587.543	7824.8755	6787.964	2467.1912	8343.98	696.79584	1000.0	1000.0	315000	722.876	106.052635	875.8897	322.03098	-725.1016	26.396069	3424.375107049942
64	7576.8623	1510.5222	8522.869	4562.69	7346.225	2466.8704	8769.702	1834.9597	1000.0	1000.0	320000	726.8918	106.22923	883.63165	343.87784	-729.6341	26.879787	3470.4425871372223
65	8228.396	207.73363	8476.768	7959.6724	8404.205	149.37288	8671.826	8180.902	1000.0	1000.0	325000	731.3675	106.59362	890.8361	351.53476	-733.8298	27.258043	4096.755001068115
66	8238.301	191.39452	8440.16	7909.6396	7774.1885	403.90543	8338.117	6822.9727	1000.0	1000.0	330000	735.4338	107.58188	890.21564	348.84024	-738.0897	27.71385	6502.299113035202
67	8263.415	287.24084	8495.586	7698.0083	8643.235	121.19518	8804.182	8340.7295	1000.0	1000.0	335000	740.2194	106.28871	895.88947	337.10474	-742.6318	28.925898	6548.075611829758
68	8353.003	318.6968	8628.745	7767.131	8333.38	473.41006	9138.125	7172.755	1000.0	1000.0	340000	745.06836	103.78582	899.1694	369.53778	-747.8954	28.929188	6593.480975151062
69	7895.068	755.1706	8674.667	6454.2905	8072.1694	95.48359	8269.356	7946.782	1000.0	1000.0	345000	748.6297	103.44704	902.5785	378.43655	-751.1573	28.710238	6638.888312101364
70	8023.168	285.53296	8464.653	7690.6265	8714.322	423.52606	9210.609	7555.399	1000.0	1000.0	350000	752.2164	103.68333	906.83765	385.46713	-754.5817	28.52715	6692.666540145874
71	8428.727	170.12758	8739.85	8296.465	9043.803	168.33505	9291.921	8702.7	1000.0	1000.0	355000	755.41473	105.215546	911.077	373.7013	-758.1309	28.942345	6738.68980717659
72	8326.583	235.88565	8546.943	7884.2783	8523.814	83.12532	8651.76	8308.8955	1000.0	1000.0	360000	758.6154	106.46767	917.6597	351.61838	-761.1199	29.24678	6784.832645177841
73	8592.1045	259.69122	9060.079	8274.292	8471.086	274.85715	8775.629	7782.691	1000.0	1000.0	365000	761.6051	107.69177	920.91907	314.5181	-763.9481	30.041555	6831.091909170151
74	8454.205	360.23563	9042.554	7932.3154	8924.086	125.42002	9188.155	8714.734	1000.0	1000.0	370000	764.65924	109.43845	923.8874	260.3732	-766.9883	29.169262	6877.034729003906
75	8662.896	216.18684	8969.915	8399.656	8344.598	51.245445	8397.961	8275.425	1000.0	1000.0	375000	767.1988	112.07233	926.3644	233.16656	-769.7717	30.637894	6922.969353914261
76	8648.455	269.93134	8886.541	8144.513	8596.649	714.7421	9005.453	6497.041	1000.0	1000.0	380000	770.62317	112.775116	927.01166	180.64536	-773.2392	30.502562	6969.206347942352
77	8394.989	596.34564	8838.52	7215.5645	8857.414	350.37405	9341.961	7942.8423	1000.0	1000.0	385000	773.6547	113.163635	936.54846	162.93246	-776.2327	31.272024	7016.104668855667
78	8696.164	167.4357	8924.331	8545.67	8754.26	154.55412	9081.078	8559.748	1000.0	1000.0	390000	776.85175	113.31079	936.8675	142.6499	-779.3909	32.17679	7062.089354991913
79	8579.053	112.36998	8748.865	8408.584	8779.035	119.43987	8872.63	8451.772	1000.0	1000.0	395000	780.27716	112.47889	936.43274	131.47986	-782.90265	32.15863	7107.971117019653
80	8490.45	409.86954	8981.786	7938.368	9180.1	233.12239	9659.229	8933.3545	1000.0	1000.0	400000	783.686	111.77973	941.2216	117.91998	-786.1892	31.55197	7154.019579172134
81	8773.916	306.65222	9269.203	8377.531	8706.459	1332.8967	9502.87	4789.2603	1000.0	1000.0	405000	785.7798	113.55549	942.6786	97.31803	-788.0729	31.138105	7199.752616882324
82	8605.377	283.86328	9118.723	8284.39	8565.344	281.69052	8991.992	8010.8804	1000.0	1000.0	410000	788.42487	113.92281	950.4409	100.77675	-790.6496	32.451645	7245.779746055603
83	8721.331	304.56427	9000.101	8129.2334	9320.2	163.04451	9556.17	8978.547	1000.0	1000.0	415000	790.36316	115.297935	953.1621	55.117966	-792.671	32.04052	7291.576061964035
84	8930.709	217.84534	9194.52	8540.232	9331.079	231.72812	9708.256	8886.674	1000.0	1000.0	420000	792.8135	115.567986	952.81744	100.63364	-795.23694	32.041267	7337.331733942032
85	9006.443	307.23074	9424.267	8500.35	8215.641	1961.068	9348.657	2910.275	1000.0	1000.0	425000	795.50574	115.29093	965.19116	81.514885	-797.7875	31.706038	7383.203830957413
86	8675.308	376.40158	9211.319	8181.7397	8396.203	1663.5253	9481.457	3656.2896	1000.0	1000.0	430000	797.71423	115.356514	965.31195	101.71467	-800.07605	33.28048	7429.174032211304
87	8378.127	943.8541	9146.68	6748.4243	9251.589	786.9927	9658.831	6899.8374	1000.0	1000.0	435000	800.1404	115.80867	978.62366	88.815926	-802.6105	35.240044	7475.160174131393
88	9029.063	144.24138	9291.0205	8885.908	9104.096	177.75238	9524.169	8922.085	1000.0	1000.0	440000	802.29767	117.81139	984.16187	114.924416	-804.5933	33.328224	7521.10457110405
89	8923.756	145.72444	9206.352	8822.685	9133.919	513.2789	9480.13	7635.872	1000.0	1000.0	445000	804.64685	119.15457	979.53687	82.79288	-806.8554	33.43158	7567.251549959183
90	8904.162	262.73892	9373.839	8631.736	8463.059	2445.3298	9635.607	1228.8495	1000.0	1000.0	450000	806.7637	119.49623	984.5125	79.507835	-809.3156	32.053974	7613.275200128555
91	8876.822	181.58144	9048.74	8572.924	8537.894	2514.114	9799.895	1022.7588	1000.0	1000.0	455000	809.0729	120.0546	983.2553	78.832245	-811.3547	33.2616	7659.213005065918
92	8723.338	379.07047	9147.989	8045.6216	9322.144	102.549934	9482.352	9122.701	1000.0	1000.0	460000	811.4346	120.34047	988.8435	61.588783	-813.7398	33.852207	7705.164694070816
93	8647.525	870.00696	9359.729	6940.1416	9270.427	245.88615	9565.113	8665.641	1000.0	1000.0	465000	813.8984	120.01452	990.66614	52.96991	-816.0324	34.42659	7751.323105096817
94	8983.76	258.88907	9162.379	8472.435	8746.824	1390.1014	9435.418	4610.995	1000.0	1000.0	470000	815.90656	119.90122	991.3723	47.567757	-817.5968	33.780773	7797.418459892273
95	8724.781	134.12297	8884.66	8552.831	9280.208	145.31157	9567.963	9061.45	1000.0	1000.0	475000	817.1815	120.85263	987.0001	36.824646	-819.4567	33.809616	7843.3786380290985
96	9010.69	329.71927	9500.308	8516.49	8326.748	2060.7546	9366.918	2294.151	1000.0	1000.0	480000	819.29	120.60814	995.5579	43.98378	-821.4705	35.0086	7889.46545624733
97	7522.409	3103.1802	9233.71	1319.0818	8614.245	2739.4932	9795.919	412.5935	1000.0	1000.0	485000	820.9323	121.70083	990.6852	-22.057777	-823.43414	35.93879	7935.817867040634
98	9084.29	309.37543	9462.536	8604.696	9432.209	141.82098	9650.757	9239.266	1000.0	1000.0	490000	822.5263	122.368774	988.3557	-19.083214	-825.00024	35.884243	7981.868063926697
99	9149.107	103.54555	9277.287	8968.769	8557.283	2165.8223	9623.299	2087.3157	1000.0	1000.0	495000	824.58484	121.95664	991.25037	-72.02044	-826.6895	34.793987	8027.854125022888
