Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
62	5319.1123	112.70913	5442.773	5126.22	5433.894	106.23149	5591.2905	5275.2505	1000.0	1000.0	310000	364.06793	122.513405	464.05322	-83.66967	364.0678	122.51101	461.1127	-82.09191	-365.89148	46.501274	3173.2070655822754
63	5307.3486	113.60985	5461.201	5138.5244	5550.5444	77.92529	5649.594	5431.311	1000.0	1000.0	315000	365.84415	121.90731	462.66534	-70.779236	365.8446	121.90461	462.46716	-76.268234	-367.3253	47.257862	3224.9986770153046
64	5256.4697	157.42957	5475.5986	5022.7573	5470.394	64.849174	5586.766	5347.0786	1000.0	1000.0	320000	367.01532	121.83458	464.59485	-68.63532	367.01523	121.83248	463.46268	-62.773197	-369.02505	46.623474	3277.2751483917236
65	5201.482	86.59234	5299.9126	5044.5864	5478.6553	74.26302	5596.654	5340.206	1000.0	1000.0	325000	368.94714	121.53468	463.03305	-75.82406	368.94714	121.533585	463.7682	-69.781654	-370.66483	45.03265	3338.716386795044
66	5323.42	81.36465	5448.8022	5214.1206	5499.1	68.84138	5602.604	5378.145	1000.0	1000.0	330000	370.51788	121.13195	463.41888	-75.91455	370.5182	121.12977	465.5935	-56.710407	-372.31506	46.684673	3390.798420906067
67	5224.523	96.59985	5386.437	5103.095	5488.9556	57.50234	5568.422	5404.2114	1000.0	1000.0	335000	371.9289	120.6581	465.12567	-60.00404	371.92926	120.65514	465.41245	-55.389965	-373.37643	45.948467	3441.3417768478394
68	5329.1855	38.407845	5379.5903	5270.482	5591.6475	83.87376	5710.872	5430.094	1000.0	1000.0	340000	373.7331	120.00554	465.59937	-65.455345	373.73303	120.00451	466.2709	-65.24255	-375.81027	44.34063	3497.055243730545
69	5336.294	155.4043	5472.9014	5038.6196	5508.0767	96.16231	5661.6304	5327.494	1000.0	1000.0	345000	375.1854	119.83865	465.99796	-65.36349	375.1855	119.83648	466.9884	-60.568157	-376.8862	44.167282	3546.3405282497406
70	5349.6055	63.71639	5448.5117	5264.9355	5384.786	105.47334	5523.029	5166.821	1000.0	1000.0	350000	377.33325	119.162476	467.63852	-71.89559	377.33368	119.16053	469.79193	-74.2856	-379.2026	43.929127	3596.295203447342
71	5242.37	149.06259	5401.562	4976.3384	5423.2075	91.883415	5528.6133	5245.2085	1000.0	1000.0	355000	378.5935	119.27326	467.40503	-65.87347	378.59338	119.27004	468.28915	-66.53503	-380.3868	43.560642	3646.8184978961945
72	5260.6475	79.91329	5356.0513	5164.797	5561.1133	55.029736	5672.4414	5494.1426	1000.0	1000.0	360000	380.45035	118.361046	468.95566	-68.34007	380.45056	118.3594	470.58896	-56.192127	-382.0775	42.520576	3696.1775476932526
73	5304.4077	79.41145	5372.12	5148.7754	5618.9956	55.81412	5701.7207	5549.781	1000.0	1000.0	365000	381.35657	118.74606	468.16492	-70.074524	381.35666	118.74287	469.39368	-71.710884	-382.78427	41.973274	3746.6281864643097
74	5378.727	64.92967	5443.628	5291.725	5630.969	65.19744	5768.348	5543.785	1000.0	1000.0	370000	383.24557	117.79532	470.74442	-74.84405	383.24548	117.7928	471.91708	-71.695145	-384.60605	42.626244	3809.2358207702637
75	5309.6865	121.271614	5478.552	5110.4565	5541.2	83.91064	5742.6426	5433.796	1000.0	1000.0	375000	384.51047	117.360954	471.43814	-74.713165	384.51117	117.3574	472.10043	-62.56648	-386.42035	41.72328	3858.2546646595
76	5402.4717	88.70515	5564.753	5309.8022	5733.5186	89.57403	5907.297	5579.457	1000.0	1000.0	380000	385.82056	117.17871	471.9716	-66.59238	385.82092	117.17513	472.37775	-76.508316	-387.2086	41.103943	3909.2084782123566
77	5524.2354	147.06197	5775.9487	5324.7505	5563.337	98.04287	5689.28	5390.3228	1000.0	1000.0	385000	386.9692	116.862274	474.2807	-60.821987	386.9691	116.85955	473.71786	-52.599186	-388.80453	41.021065	3961.6257531642914
78	5375.3506	134.37053	5557.4253	5160.401	5617.2544	49.258274	5708.1016	5539.203	1000.0	1000.0	390000	388.2967	116.95961	473.95322	-70.464806	388.29697	116.95701	473.9822	-68.21388	-389.92245	41.07565	4015.3655519485474
79	5373.9663	74.15892	5499.596	5295.9956	5466.4033	82.48226	5603.9653	5289.5796	1000.0	1000.0	395000	389.9542	116.34261	475.45856	-55.734173	389.95395	116.33935	475.34845	-71.70384	-391.549	40.078842	4067.4227423667908
80	5320.3057	80.62419	5433.337	5237.537	5400.081	71.2752	5488.044	5262.681	1000.0	1000.0	400000	390.82516	116.750595	474.12146	-76.08399	390.8254	116.74791	474.78717	-78.101944	-392.3263	40.43115	4121.92462015152
81	5308.0664	106.184586	5471.6123	5190.2817	5835.832	38.874134	5880.4263	5739.599	1000.0	1000.0	405000	392.02243	116.677086	474.7073	-75.64539	392.0222	116.67483	475.87943	-64.33609	-393.64694	39.863876	4172.386600494385
82	5425.2505	139.39786	5603.2573	5240.565	5478.591	90.76279	5643.4	5327.139	1000.0	1000.0	410000	393.02795	117.02759	481.91907	-73.44456	393.02844	117.02393	481.9679	-88.92995	-394.6092	40.707615	4224.030390501022
83	5419.348	145.38301	5552.858	5155.329	5725.4453	74.72703	5866.9805	5614.302	1000.0	1000.0	415000	394.34998	116.7796	478.11044	-77.823265	394.35025	116.777245	477.12646	-86.050125	-395.85406	40.815662	4277.764261960983
84	5394.903	123.70906	5573.399	5234.2505	5621.538	92.13758	5765.033	5446.409	1000.0	1000.0	420000	394.9119	117.237465	478.3645	-74.14971	394.912	117.235565	478.93576	-78.930595	-396.44275	41.520786	4326.403737545013
85	5426.087	94.8424	5520.298	5244.2783	5865.1655	60.36964	5953.3276	5775.0537	1000.0	1000.0	425000	396.0298	116.998634	476.86185	-86.16896	396.0304	116.9952	479.13547	-90.4105	-397.42465	40.549812	4378.138436794281
86	5415.9585	76.439384	5524.433	5294.55	5756.8994	69.486885	5850.5566	5644.2085	1000.0	1000.0	430000	396.99435	116.906525	478.551	-93.98636	396.9947	116.90341	480.2065	-104.52261	-398.526	41.821705	4431.851014137268
87	5415.772	122.68169	5538.8955	5210.18	5699.4185	76.621475	5871.4214	5542.225	1000.0	1000.0	435000	397.95914	116.8267	481.3432	-76.89428	397.95987	116.822205	481.2467	-92.48596	-399.62418	41.76964	4499.44234919548
