Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
60	7162.5977	2588.7605	8729.914	2011.1666	8106.797	785.34875	9086.958	5955.7124	1000.0	1000.0	300000	645.63873	228.92589	922.8374	-112.28101	-648.5017	67.3348	3581.2465538978577
61	8314.527	249.03041	8686.847	7981.618	8905.228	300.3965	9452.441	8443.377	1000.0	1000.0	305000	650.899	231.50044	926.9623	-108.120445	-653.7148	67.17669	3638.279203891754
62	8636.213	201.11586	8935.126	8356.84	9297.681	468.3897	10060.922	8309.992	1000.0	1000.0	310000	657.98645	231.38422	936.64075	-109.69224	-660.9644	67.11531	3691.479117155075
63	8947.683	455.225	9614.042	8291.093	9097.237	120.59709	9310.428	8874.942	1000.0	1000.0	315000	665.8378	230.13116	940.57477	-105.00438	-667.8906	67.2832	3744.6145071983337
64	8367.412	378.7376	8805.265	7826.4146	7842.9736	2245.1453	9591.626	2124.057	1000.0	1000.0	320000	672.157	229.4669	956.039	-103.05966	-675.1337	66.99058	3801.1735990047455
65	8489.197	395.44434	8861.847	7766.963	9418.071	200.33058	9849.947	9005.792	1000.0	1000.0	325000	678.41003	228.43344	952.73505	-105.34183	-681.3798	66.091156	3854.7308990955353
66	8783.2705	126.26865	8884.835	8545.46	7842.296	1793.688	9999.696	4544.766	1000.0	1000.0	330000	684.449	228.19511	955.4351	-119.547066	-687.0539	66.47257	3908.6957581043243
67	8429.191	304.16843	8975.475	8085.9897	8365.137	2601.0637	10192.535	1138.6132	1000.0	1000.0	335000	691.12494	227.37851	964.55206	-122.5036	-694.03674	69.71166	3963.1974201202393
68	9041.88	470.61493	9694.795	8404.208	8064.8374	2939.0688	9826.363	1933.1588	1000.0	1000.0	340000	697.60645	226.77928	967.86334	-119.13025	-700.7737	66.32775	4021.0582580566406
69	9064.446	298.98682	9468.107	8730.34	9278.075	852.9513	9862.87	6818.229	1000.0	1000.0	345000	703.4333	226.387	989.03455	-115.78387	-706.3917	70.26861	4075.1403348445892
70	8545.552	628.6173	9396.613	7571.203	9542.372	239.49165	9789.816	8969.507	1000.0	1000.0	350000	709.49146	225.67108	987.89185	-103.16463	-712.3373	70.68395	4129.550631046295
71	9243.927	182.82002	9484.446	8930.412	9401.329	199.40466	9724.801	9009.962	1000.0	1000.0	355000	714.8722	225.62476	996.6524	-97.38426	-717.4092	68.03851	4186.346549034119
72	9224.842	309.52127	9752.431	8824.6045	9108.004	2384.0125	10600.33	2132.4817	1000.0	1000.0	360000	721.1338	225.791	1006.4776	-102.071434	-724.3163	67.10538	4254.858608961105
73	9215.572	280.2221	9583.906	8843.02	8831.973	2663.6816	10196.819	897.332	1000.0	1000.0	365000	726.9893	225.1075	1007.5865	-107.18372	-729.6973	66.43669	4312.856547117233
74	9002.267	376.2065	9643.629	8538.934	9086.225	595.29205	10048.03	7808.394	1000.0	1000.0	370000	731.89136	225.76256	1010.8223	-107.02456	-734.5579	64.9402	4367.296324968338
75	8850.117	303.38074	9273.101	8498.133	9302.649	1064.6212	10367.93	6246.5176	1000.0	1000.0	375000	736.8746	225.0563	1016.496	-106.27358	-740.5111	63.02756	4425.356229066849
76	9086.449	519.5179	9834.29	8212.116	9430.529	503.48706	10201.472	8604.769	1000.0	1000.0	380000	742.22577	224.13591	1023.5985	-94.51579	-745.3262	65.9288	4480.268167972565
77	9102.094	412.47086	9597.881	8354.399	8582.697	2092.2273	10706.854	4747.7544	1000.0	1000.0	385000	746.82056	223.40498	1028.0328	-83.550896	-749.9405	66.43736	4534.70778298378
78	9244.551	238.2948	9504.261	8803.286	9912.88	1598.1702	10824.525	5168.6064	1000.0	1000.0	390000	752.5345	220.69012	1026.0419	-73.590294	-755.7386	66.921196	4589.541306972504
79	9305.235	341.4744	9834.568	8846.999	9307.957	1179.5548	10155.33	6010.971	1000.0	1000.0	395000	756.9074	220.02324	1038.8088	-56.862198	-760.0707	66.532684	4656.131748914719
80	8531.93	1162.0115	9535.834	6853.623	9074.971	2105.24	10397.735	4374.1685	1000.0	1000.0	400000	761.0812	218.94006	1037.0334	-33.4404	-763.9593	66.44966	4730.610908985138
81	9048.932	312.22595	9527.481	8699.404	9691.213	1643.8954	10889.477	5020.5146	1000.0	1000.0	405000	765.4572	217.97885	1041.9543	-22.018913	-767.9016	66.6301	4812.558407068253
82	9797.771	396.881	10366.631	9120.7295	8687.193	2302.0227	10230.996	2830.9072	1000.0	1000.0	410000	770.4795	216.86015	1049.6123	-12.136518	-773.2278	68.13642	4890.730319976807
83	9422.533	530.759	10245.429	8844.26	8477.854	2581.4512	9994.868	1463.2957	1000.0	1000.0	415000	774.901	216.84035	1056.2566	-3.48765	-777.74994	67.5399	4969.632076025009
84	9042.159	470.75653	9458.693	8145.406	8791.861	1993.4403	10575.877	3646.7263	1000.0	1000.0	420000	779.67456	215.89075	1058.1362	16.772438	-782.2293	70.67445	5046.909875154495
85	9606.559	166.44833	9767.39	9295.535	9651.982	243.62277	10083.279	9170.068	1000.0	1000.0	425000	782.67004	217.59697	1056.6265	9.35586	-785.3013	68.07061	5125.261854171753
86	9176.989	196.90614	9433.848	8870.5	10160.805	470.1354	10724.254	8890.272	1000.0	1000.0	430000	787.0418	216.84099	1058.7147	17.915142	-789.75476	73.098015	5213.602796077728
87	9374.293	394.94418	9714.329	8721.339	9699.471	1042.68	10659.9795	6972.959	1000.0	1000.0	435000	790.48206	217.166	1065.7755	17.00986	-793.4171	70.5121	5293.003168106079
88	8960.016	1414.7428	9943.701	6170.574	9972.083	532.72125	10494.134	8724.172	1000.0	1000.0	440000	793.80725	218.11183	1076.223	20.765427	-796.9233	70.33418	5374.878299951553
89	9841.75	162.02524	10019.737	9592.493	9016.556	2228.1062	10414.604	3008.9639	1000.0	1000.0	445000	798.2131	218.6308	1073.6748	23.017498	-800.6858	70.76666	5460.097613096237
90	9060.008	1483.0361	10160.935	6118.1113	8045.7476	2374.11	10173.144	4162.4336	1000.0	1000.0	450000	799.945	220.67102	1077.9607	28.926147	-803.0587	75.52179	5542.963773012161
91	9780.102	329.06604	10118.465	9188.171	9231.374	2938.0225	11032.893	581.4633	1000.0	1000.0	455000	803.3224	220.94753	1081.0652	36.293156	-806.74146	73.7887	5624.864861965179
92	10185.498	203.17235	10514.409	10005.225	9734.467	1052.2783	10572.914	6985.5444	1000.0	1000.0	460000	807.1879	221.021	1081.5918	29.25786	-809.4635	75.93886	5708.528188943863
93	8901.348	1419.6545	10006.598	6364.517	10272.979	625.62384	11021.57	8686.816	1000.0	1000.0	465000	809.91595	223.27588	1095.9313	20.190163	-812.067	77.01903	5796.947327136993
94	9079.591	1097.4386	10281.122	7131.0186	9119.492	2647.5422	10916.388	2263.1318	1000.0	1000.0	470000	811.9018	225.07306	1091.7621	3.464293	-813.8022	73.08687	5901.2271728515625
95	9479.03	379.0355	9799.926	8764.51	7695.354	3858.3865	10923.569	1576.0741	1000.0	1000.0	475000	814.47266	226.36267	1092.1771	2.7633433	-817.74335	76.6859	5996.525614976883
96	9835.761	498.8864	10464.652	9117.099	8610.933	2661.2961	10740.648	2139.5078	1000.0	1000.0	480000	817.7524	227.54272	1095.4062	-15.761411	-820.4077	81.837616	6054.631906032562
97	10135.656	502.11597	10835.187	9305.717	10721.299	340.22467	11191.631	10136.203	1000.0	1000.0	485000	820.48004	229.17303	1095.5204	-12.40128	-823.3346	81.91384	6122.951043844223
98	9729.009	1113.085	10732.525	7573.1943	9862.86	1376.3121	10815.899	5916.3965	1000.0	1000.0	490000	823.54816	229.48705	1099.399	-10.21184	-826.4272	78.46985	6204.360841989517
99	9751.784	502.9223	10454.379	9270.018	9771.777	1930.1074	11181.213	4755.5767	1000.0	1000.0	495000	825.84985	232.14502	1104.8375	-22.641266	-828.5964	80.46174	6287.719838142395
